time,equ_status,equ_status_1,H2_volume,CO_volume,CO2_volume,CH4_volume,C2H4_volume,C2H2_volume,C2H6_volume,total_hydrocarbons
2015-05-20,1,2,12.7,329.0,2239.0,6.48,1.88,0.0,0.96,9.32
2015-05-19,1,2,12.8,335.0,2205.0,5.61,2.04,0.0,0.97,8.62
2015-05-18,1,2,14.4,346.0,2245.0,5.59,2.06,0.0,0.95,8.6
2015-05-17,1,2,14.4,312.0,2043.0,6.56,2.17,0.0,0.81,9.54
2015-05-16,1,2,12.6,336.0,2140.0,6.49,1.87,0.0,0.98,9.34
2015-05-15,1,2,12.6,335.0,2132.0,6.05,1.81,0.0,0.83,8.69
2015-05-14,1,2,14.9,348.0,2093.0,6.19,2.07,0.0,0.85,9.11
2015-05-13,1,2,12.9,323.0,2121.0,6.46,1.9,0.0,0.94,9.3
2015-05-12,1,2,13.9,334.0,2113.0,6.54,2.18,0.0,0.97,9.69
2015-05-11,1,2,14.3,337.0,2177.0,5.93,2.19,0.0,0.87,8.99
2015-05-10,1,2,15.3,321.0,2056.0,5.86,1.89,0.0,0.86,8.61
2015-05-09,1,2,14.4,312.0,2043.0,6.56,2.17,0.0,0.81,9.54
2015-05-08,1,2,14.6,330.0,2228.0,6.5,1.86,0.0,0.82,9.18
2015-05-07,1,2,13.1,332.0,2086.0,5.87,1.89,0.0,0.87,8.63
2015-05-06,1,2,14.6,346.0,2142.0,6.54,2.18,0.0,0.98,9.7
2015-05-05,1,2,12.6,336.0,2140.0,6.49,1.87,0.0,0.98,9.34
2015-05-04,1,2,15.3,311.0,2157.0,5.58,2.08,0.0,0.93,8.59
2015-05-03,1,2,14.8,329.0,2076.0,5.62,2.03,0.0,0.99,8.64
2015-05-02,1,2,14.9,324.0,2224.0,6.23,1.99,0.0,0.83,9.05
2015-05-01,1,2,15.1,342.0,2089.0,5.92,2.2,0.0,0.86,8.98
2015-04-30,1,2,14.2,331.0,2048.0,6.43,1.97,0.0,0.98,9.38
2015-04-29,1,2,12.9,336.0,2150.0,5.98,2.1,0.0,0.86,8.94
2015-04-28,1,2,12.6,336.0,2140.0,6.49,1.87,0.0,0.98,9.34
2015-04-27,1,2,13.9,338.0,2215.0,5.86,1.9,0.0,0.85,8.61
2015-04-26,1,2,13.1,344.0,2170.0,6.22,2.03,0.0,0.9,9.15
2015-04-25,1,2,14.9,330.0,2239.0,5.99,2.09,0.0,0.88,8.96
2015-04-24,1,2,12.7,320.0,2122.0,6.19,2.07,0.0,0.85,9.11
2015-04-23,1,2,13.9,338.0,2215.0,5.86,1.9,0.0,0.85,8.61
2015-04-22,1,2,12.9,318.0,2235.0,5.72,2.12,0.0,0.98,8.82
2015-04-21,1,2,12.6,336.0,2140.0,6.49,1.87,0.0,0.98,9.34
2015-04-20,1,2,13.0,338.0,2204.0,5.88,1.88,0.0,0.88,8.64
2015-04-19,1,2,13.1,334.0,2044.0,6.5,1.96,0.0,0.89,9.35
2015-04-18,1,2,13.9,349.0,2082.0,6.21,2.05,0.0,0.88,9.14
2015-04-17,1,2,15.2,341.0,2095.0,6.13,2.2,0.0,0.93,9.26
2015-04-16,1,2,12.7,282.0,2223.0,5.91,1.85,0.0,0.92,8.68
2015-04-15,1,2,15.0,294.0,2176.0,5.61,2.05,0.0,0.97,8.63
2015-04-14,1,2,13.0,299.0,2087.0,5.6,2.06,0.0,0.96,8.62
2015-04-13,1,2,13.9,251.0,1985.0,5.45,1.89,0.0,0.85,8.19
2015-04-12,1,2,13.1,265.0,1988.0,6.41,1.87,0.0,0.88,9.16
2015-04-11,1,2,13.9,274.0,1895.0,6.24,1.73,0.0,0.99,8.96
2015-04-10,1,2,14.0,251.0,1952.0,5.68,1.62,0.0,0.99,8.29
2015-04-09,1,2,12.9,261.0,2038.0,5.77,1.97,0.0,0.9,8.64
2015-04-08,1,2,15.3,256.0,1934.0,6.28,1.82,0.0,0.85,8.95
2015-03-27,2,1,15.3,249.0,1996.0,5.66,1.76,0.0,0.97,8.39
2015-03-26,1,2,15.3,249.0,1996.0,5.66,1.76,0.0,0.97,8.39
2015-03-25,1,2,15.3,249.0,1996.0,5.66,1.76,0.0,0.97,8.39
2015-03-24,1,2,13.2,268.0,2005.0,6.18,1.79,0.0,0.9,8.87
2015-03-23,1,2,15.3,259.0,1980.0,6.38,1.97,0.0,0.82,9.17
2015-03-22,1,2,13.9,244.0,1866.0,6.31,1.67,0.0,0.91,8.89
2015-03-21,1,2,14.8,263.0,1928.0,6.33,1.88,0.0,0.97,9.18
2015-03-20,1,2,12.8,249.0,1963.0,6.35,1.63,0.0,0.96,8.94
2015-03-19,1,2,14.1,253.0,2002.0,5.79,1.95,0.0,0.93,8.67
2015-03-18,1,2,14.6,267.0,1937.0,5.6,1.76,0.0,0.85,8.21
2015-03-17,1,2,14.2,248.0,1895.0,5.78,1.97,0.0,0.91,8.66
2015-03-16,1,2,13.5,268.0,2015.0,5.67,1.64,0.0,0.96,8.27
2015-03-15,1,2,15.2,247.0,1905.0,5.75,1.63,0.0,0.88,8.26
2015-03-14,1,2,14.9,257.0,1920.0,5.57,1.79,0.0,0.82,8.18
2015-03-13,1,2,14.0,272.0,1926.0,6.37,1.97,0.0,0.99,9.33
2015-03-12,1,2,13.0,260.0,1871.0,5.7,1.68,0.0,0.98,8.36
2015-03-11,1,2,13.7,251.0,1942.0,6.19,1.77,0.0,0.93,8.89
2015-03-10,1,2,13.1,250.0,1973.0,5.84,1.84,0.0,0.84,8.52
2015-03-09,1,2,13.1,250.0,1973.0,5.84,1.84,0.0,0.84,8.52
2015-03-08,1,2,14.7,265.0,1968.0,5.74,1.64,0.0,0.85,8.23
2015-03-07,1,2,13.8,246.0,2032.0,6.18,1.79,0.0,0.91,8.88
2015-03-06,1,2,14.6,256.0,1961.0,5.92,1.7,0.0,0.97,8.59
2015-03-05,1,2,13.4,260.0,1958.0,6.22,1.75,0.0,0.97,8.94
2015-03-04,1,2,13.2,268.0,2007.0,6.38,1.96,0.0,0.82,9.16
2015-03-03,1,2,14.5,270.0,1878.0,5.75,1.63,0.0,0.87,8.25
2015-03-02,1,2,14.6,267.0,1937.0,5.6,1.76,0.0,0.85,8.21
2015-03-01,1,2,14.2,248.0,1893.0,5.57,1.79,0.0,0.81,8.17
2015-02-28,1,2,12.7,254.0,1873.0,6.37,1.98,0.0,0.98,9.33
2015-02-27,1,2,13.2,246.0,2032.0,5.7,1.97,0.0,0.82,8.49
2015-02-26,1,2,13.2,268.0,2005.0,6.18,1.79,0.0,0.9,8.87
2015-02-25,1,2,12.7,269.0,1888.0,5.73,1.65,0.0,0.84,8.22
2015-02-24,1,2,13.4,257.0,1892.0,5.62,1.89,0.0,0.83,8.34
2015-02-23,1,2,14.0,258.0,1910.0,5.6,1.77,0.0,0.85,8.22
2015-02-22,1,2,14.9,250.0,1963.0,5.87,1.82,0.0,0.87,8.56
2015-02-21,1,2,14.6,253.0,1893.0,6.32,1.66,0.0,0.91,8.89
2015-02-20,1,2,13.8,246.0,2033.0,6.39,1.96,0.0,0.83,9.18
2015-02-19,1,2,13.4,260.0,1958.0,6.22,1.75,0.0,0.97,8.94
2015-02-18,1,2,13.5,259.0,1990.0,6.36,1.63,0.0,0.97,8.96
2015-02-17,1,2,13.4,250.0,1932.0,5.5,1.93,0.0,0.87,8.3
2015-02-16,1,2,14.9,255.0,2000.0,6.55,1.98,0.0,0.93,9.46
2015-02-15,1,2,13.3,257.0,1940.0,6.25,1.66,0.0,0.84,8.75
2015-02-14,1,2,14.1,268.0,2016.0,6.36,1.63,0.0,0.97,8.96
2015-02-13,1,2,12.7,251.0,1932.0,6.22,1.75,0.0,0.96,8.93
2015-02-12,1,2,12.8,249.0,1963.0,6.35,1.63,0.0,0.96,8.94
2015-02-11,1,2,13.9,274.0,1895.0,6.24,1.73,0.0,0.99,8.96
2015-02-10,1,2,14.1,253.0,2000.0,5.58,1.78,0.0,0.83,8.19
2015-02-09,1,2,13.6,263.0,1910.0,5.86,1.82,0.0,0.86,8.54
2015-02-08,1,2,13.5,273.0,2004.0,5.72,1.66,0.0,0.82,8.2
2015-02-07,1,2,13.2,268.0,2005.0,6.18,1.79,0.0,0.9,8.87
2015-02-06,1,2,13.3,253.0,1922.0,6.48,1.74,0.0,0.82,9.04
2015-02-05,1,2,12.9,264.0,1908.0,6.37,1.84,0.0,0.86,9.07
2015-02-04,1,2,12.6,271.0,1856.0,5.59,1.77,0.0,0.84,8.2
2015-02-03,1,2,13.6,270.0,1868.0,5.78,1.97,0.0,0.91,8.66
2015-02-02,1,2,13.6,247.0,1924.0,6.43,1.86,0.0,0.9,9.19
2015-02-01,1,2,14.5,271.0,2044.0,5.62,1.75,0.0,0.87,8.24
2015-01-31,1,2,13.8,246.0,2033.0,6.39,1.96,0.0,0.83,9.18
2015-01-30,1,2,13.2,244.0,1915.0,5.46,1.8,0.0,0.93,8.19
2015-01-29,1,2,13.4,267.0,1917.0,6.14,1.89,0.0,0.83,8.86
2015-01-28,1,2,14.0,258.0,1910.0,5.6,1.77,0.0,0.85,8.22
2015-01-27,1,2,15.0,259.0,1970.0,5.68,1.76,0.0,0.94,8.38
2015-01-26,1,2,14.3,266.0,1927.0,6.11,1.92,0.0,0.97,9.0
2015-01-25,1,2,14.9,257.0,1921.0,5.78,1.96,0.0,0.92,8.66
2015-01-24,1,2,12.9,252.0,1962.0,5.41,1.84,0.0,0.87,8.12
2015-01-23,1,2,13.5,269.0,1965.0,6.04,1.69,0.0,0.85,8.58
2015-01-22,1,2,13.4,253.0,1853.0,5.94,1.91,0.0,0.85,8.7
2015-01-21,1,2,12.6,253.0,1965.0,6.4,1.82,0.0,0.87,9.09
2015-01-20,1,2,14.4,260.0,1921.0,5.57,1.64,0.0,0.92,8.13
2015-01-19,1,2,13.6,261.0,2038.0,6.26,1.79,0.0,0.99,9.04
2015-01-18,1,2,13.4,267.0,1917.0,6.14,1.89,0.0,0.83,8.86
2015-01-17,1,2,13.3,256.0,1991.0,6.09,1.78,0.0,0.87,8.74
2015-01-16,1,2,15.0,266.0,1928.0,5.6,1.9,0.0,0.98,8.48
2015-01-15,1,2,13.0,265.0,2006.0,5.91,1.94,0.0,0.81,8.66
2015-01-14,1,2,12.8,259.0,2038.0,6.5,1.95,0.0,0.89,9.34
2015-01-13,1,2,12.8,250.0,1913.0,5.51,1.68,0.0,0.85,8.04
2015-01-12,1,2,12.9,258.0,1970.0,6.17,1.93,0.0,0.85,8.95
2015-01-11,1,2,15.2,256.0,1979.0,5.9,1.95,0.0,0.99,8.84
2015-01-10,1,2,12.7,262.0,1979.0,5.44,1.82,0.0,0.91,8.17
2015-01-09,1,2,12.8,257.0,1872.0,5.43,1.83,0.0,0.89,8.15
2015-01-08,1,2,14.5,273.0,1951.0,6.39,1.63,0.0,0.91,8.93
2015-01-07,1,2,13.7,251.0,1880.0,5.5,1.97,0.0,0.9,8.37
2015-01-06,1,2,13.4,272.0,1893.0,6.12,1.89,0.0,0.86,8.87
2015-01-05,1,2,15.0,249.0,1931.0,6.31,1.72,0.0,0.93,8.96
2015-01-04,1,2,14.7,266.0,1905.0,6.04,1.67,0.0,0.91,8.62
2015-01-03,1,2,13.4,258.0,2025.0,5.92,1.91,0.0,0.88,8.71
2015-01-02,1,2,14.1,265.0,1886.0,6.06,1.79,0.0,0.89,8.74
2015-01-01,1,2,13.9,259.0,1918.0,5.45,1.79,0.0,0.97,8.21
2014-12-31,1,2,13.0,255.0,2017.0,6.16,1.85,0.0,0.91,8.92
2014-12-30,1,2,13.9,245.0,2001.0,5.62,1.87,0.0,0.88,8.37
2014-12-29,1,2,12.9,261.0,1877.0,6.54,1.89,0.0,0.82,9.25
2014-12-28,1,2,14.5,269.0,1963.0,6.16,1.86,0.0,0.9,8.92
2014-12-27,1,2,14.8,246.0,1980.0,5.46,1.65,0.0,0.85,7.96
2014-12-26,1,2,12.6,269.0,1923.0,6.5,1.93,0.0,0.94,9.37
2014-12-25,1,2,14.4,272.0,1904.0,6.3,1.73,0.0,0.92,8.95
2014-12-24,1,2,13.4,257.0,1878.0,5.55,1.86,0.0,0.82,8.23
2014-12-23,1,2,14.8,268.0,1955.0,6.15,1.64,0.0,0.85,8.64
2014-12-22,1,2,12.6,253.0,1958.0,5.56,1.85,0.0,0.83,8.24
2014-12-21,1,2,13.5,273.0,2042.0,5.49,1.76,0.0,0.84,8.09
2014-12-20,1,2,13.8,266.0,1895.0,6.07,1.65,0.0,0.94,8.66
2014-12-19,1,2,14.9,244.0,2011.0,5.6,1.89,0.0,0.85,8.34
2014-12-18,1,2,14.1,257.0,1880.0,6.25,1.85,0.0,0.82,8.92
2014-12-17,1,2,12.9,258.0,1958.0,6.31,1.72,0.0,0.93,8.96
2014-12-16,1,2,15.1,267.0,1867.0,6.11,1.74,0.0,0.96,8.81
2014-12-15,1,2,15.3,257.0,2047.0,6.08,1.77,0.0,0.92,8.77
2014-12-14,1,2,15.2,251.0,1979.0,6.21,1.88,0.0,0.95,9.04
2014-12-13,1,2,13.7,248.0,1863.0,5.73,1.7,0.0,0.88,8.31
2014-12-12,1,2,14.6,264.0,2004.0,6.51,1.92,0.0,0.95,9.38
2014-12-11,1,2,13.1,271.0,1984.0,6.1,1.75,0.0,0.94,8.79
2014-12-10,1,2,15.3,258.0,1868.0,5.58,1.84,0.0,0.85,8.27
2014-12-09,1,2,14.2,245.0,2011.0,6.32,1.71,0.0,0.94,8.97
2014-12-08,1,2,14.4,274.0,2021.0,6.54,1.9,0.0,0.81,9.25
2014-11-29,2,1,14.4,262.0,1877.0,5.58,1.9,0.0,0.83,8.31
2014-11-28,1,2,14.4,262.0,1877.0,5.58,1.9,0.0,0.83,8.31
2014-11-27,1,2,14.4,262.0,1877.0,5.58,1.9,0.0,0.83,8.31
2014-11-26,1,2,14.4,251.0,1880.0,5.98,1.79,0.0,0.99,8.76
2014-11-25,1,2,13.9,259.0,1918.0,5.45,1.79,0.0,0.97,8.21
2014-11-24,1,2,15.2,247.0,1940.0,6.53,1.91,0.0,0.98,9.42
2014-11-23,1,2,12.9,259.0,1908.0,5.47,1.77,0.0,0.82,8.06
2014-11-22,1,2,13.8,274.0,1951.0,5.51,1.9,0.0,0.94,8.35
2014-11-21,1,2,15.2,254.0,2048.0,5.81,1.92,0.0,0.83,8.56
2014-11-20,1,2,13.9,259.0,1918.0,5.45,1.79,0.0,0.97,8.21
2014-11-19,1,2,12.6,269.0,1923.0,6.5,1.93,0.0,0.94,9.37
2014-11-18,1,2,14.4,248.0,2010.0,6.59,1.92,0.0,0.85,9.36
2014-11-17,1,2,12.6,275.0,1931.0,6.04,1.67,0.0,0.91,8.62
2014-11-07,2,1,13.4,262.0,1917.0,6.44,1.83,0.0,0.97,9.24
2014-11-06,1,2,13.4,262.0,1917.0,6.44,1.83,0.0,0.97,9.24
2014-11-05,1,2,13.4,262.0,1917.0,6.44,1.83,0.0,0.97,9.24
2014-11-04,1,2,12.9,275.0,1941.0,5.54,1.87,0.0,0.97,8.38
2014-11-03,1,2,12.7,269.0,1876.0,5.87,1.8,0.0,0.93,8.6
2014-11-02,1,2,12.7,272.0,1992.0,6.1,1.97,0.0,0.81,8.88
2014-11-01,1,2,13.8,274.0,1951.0,5.51,1.9,0.0,0.94,8.35
2014-10-31,1,2,12.6,251.0,1989.0,5.7,1.73,0.0,0.83,8.26
2014-10-30,1,2,13.9,253.0,1929.0,6.61,1.77,0.0,0.93,9.31
2014-10-29,1,2,15.3,263.0,1858.0,5.63,1.86,0.0,0.89,8.38
2014-10-28,1,2,13.6,251.0,1999.0,5.67,1.75,0.0,0.98,8.4
2014-10-27,1,2,14.1,251.0,1870.0,6.49,1.94,0.0,0.93,9.36
2014-10-26,1,2,13.3,261.0,2016.0,5.7,1.72,0.0,0.84,8.26
2014-10-25,1,2,12.6,268.0,1973.0,6.13,1.88,0.0,0.87,8.88
2014-10-24,1,2,13.2,265.0,1926.0,5.72,1.71,0.0,0.85,8.28
2014-10-23,1,2,12.9,273.0,1972.0,5.67,1.75,0.0,0.97,8.39
2014-10-22,1,2,13.9,253.0,1929.0,6.61,1.77,0.0,0.93,9.31
2014-10-21,1,2,15.2,245.0,2021.0,6.29,1.74,0.0,0.91,8.94
2014-10-20,1,2,13.9,261.0,2034.0,5.68,1.97,0.0,0.85,8.5
2014-10-19,1,2,12.7,269.0,1876.0,5.87,1.8,0.0,0.93,8.6
2014-10-18,1,2,15.0,246.0,1912.0,6.33,1.63,0.0,0.99,8.95
2014-10-17,1,2,15.0,259.0,1956.0,5.62,1.73,0.0,0.93,8.28
2014-10-16,1,2,13.3,254.0,1861.0,5.79,1.94,0.0,0.97,8.7
2014-10-15,1,2,14.4,248.0,1961.0,5.75,1.98,0.0,0.92,8.65
2014-10-14,1,2,14.5,269.0,1963.0,6.16,1.86,0.0,0.9,8.92
2014-10-13,1,2,15.4,264.0,1956.0,6.36,1.97,0.0,0.85,9.18
2014-10-12,1,2,13.4,257.0,1878.0,5.55,1.86,0.0,0.82,8.23
2014-10-11,1,2,13.0,263.0,1876.0,5.61,1.74,0.0,0.91,8.26
2014-10-10,1,2,14.1,258.0,1978.0,5.78,1.95,0.0,0.96,8.69
2014-10-09,1,2,13.8,253.0,1978.0,6.24,1.72,0.0,0.86,8.82
2014-10-08,1,2,12.9,257.0,1987.0,5.84,1.87,0.0,0.95,8.66
2014-10-07,1,2,14.8,252.0,1988.0,6.21,1.74,0.0,0.82,8.77
2014-10-06,1,2,13.8,271.0,1934.0,5.75,1.98,0.0,0.92,8.65
2014-10-05,1,2,13.3,250.0,2039.0,5.81,1.85,0.0,0.85,8.51
2014-10-04,1,2,12.7,254.0,1859.0,6.3,1.95,0.0,0.97,9.22
2014-10-03,1,2,13.2,252.0,2009.0,5.89,1.78,0.0,0.95,8.62
2014-10-02,1,2,12.7,260.0,2046.0,6.35,1.98,0.0,0.83,9.16
2014-10-01,1,2,14.0,256.0,1927.0,5.67,1.98,0.0,0.84,8.49
2014-09-30,1,2,14.0,263.0,1888.0,5.79,1.94,0.0,0.98,8.71
2014-09-29,1,2,14.3,267.0,1915.0,6.25,1.7,0.0,0.88,8.83
2014-09-28,1,2,14.3,270.0,1854.0,6.19,1.76,0.0,0.98,8.93
2014-09-27,1,2,15.4,264.0,1956.0,6.36,1.97,0.0,0.85,9.18
2014-09-26,1,2,13.2,256.0,1899.0,6.2,1.89,0.0,0.94,9.03
2014-09-25,1,2,13.2,259.0,1966.0,5.59,1.75,0.0,0.89,8.23
2014-09-24,1,2,14.8,267.0,2004.0,5.78,1.95,0.0,0.96,8.69
2014-09-23,1,2,14.9,275.0,1864.0,6.43,1.84,0.0,0.96,9.23
2014-09-22,1,2,12.8,262.0,1880.0,5.77,1.76,0.0,0.82,8.35
2014-09-21,1,2,14.7,246.0,1887.0,6.57,1.95,0.0,0.81,9.33
2014-09-20,1,2,15.3,257.0,1882.0,6.44,1.7,0.0,0.82,8.96
2014-09-19,1,2,14.8,274.0,1946.0,6.42,1.72,0.0,0.97,9.11
2014-09-18,1,2,12.8,262.0,1880.0,5.77,1.76,0.0,0.82,8.35
2014-09-17,1,2,14.4,244.0,1933.0,5.53,1.94,0.0,0.97,8.44
2014-09-16,1,2,13.8,263.0,1967.0,5.58,1.89,0.0,0.87,8.34
2014-09-15,1,2,15.0,251.0,1912.0,5.63,1.78,0.0,0.95,8.36
2014-09-14,1,2,13.8,275.0,1963.0,6.18,1.83,0.0,0.97,8.98
2014-09-13,1,2,13.1,258.0,1880.0,5.52,1.94,0.0,0.96,8.42
2014-09-10,1,2,12.7,255.0,2018.0,6.13,1.62,0.0,0.88,8.63
2014-09-09,1,2,13.1,273.0,1895.0,6.09,1.65,0.0,0.82,8.56
2014-09-08,1,2,13.1,261.0,1948.0,6.33,1.35,0.0,0.84,8.52
2014-09-07,1,2,14.6,268.0,1887.0,5.57,1.58,0.0,0.85,8.0
2014-09-06,1,2,12.9,262.0,1987.0,5.53,1.61,0.0,0.98,8.12
2014-09-05,1,2,13.3,248.0,1863.0,5.49,1.64,0.0,0.93,8.06
2014-09-04,1,2,13.1,272.0,1896.0,6.29,1.49,0.0,0.92,8.7
2014-09-03,1,2,14.5,245.0,1857.0,6.17,1.55,0.0,0.9,8.62
2014-09-02,1,2,14.2,260.0,1861.0,6.03,1.4,0.0,0.88,8.31
2014-09-01,1,2,13.4,251.0,1931.0,6.3,1.37,0.0,0.98,8.65
2014-08-31,1,2,12.9,262.0,2036.0,6.37,1.57,0.0,0.91,8.85
2014-08-30,1,2,13.3,261.0,2028.0,6.37,1.38,0.0,0.86,8.61
2014-08-29,1,2,14.2,256.0,1999.0,5.46,1.42,0.0,0.85,7.73
2014-08-28,1,2,14.3,257.0,1900.0,6.19,1.51,0.0,0.99,8.69
2014-08-27,1,2,13.0,247.0,1904.0,5.84,1.57,0.0,0.9,8.31
2014-08-26,1,2,13.3,247.0,1935.0,6.23,1.44,0.0,0.83,8.5
2014-08-25,1,2,14.8,261.0,2006.0,5.49,1.65,0.0,0.92,8.06
2014-08-24,1,2,12.8,266.0,1928.0,5.68,1.5,0.0,0.82,8.0
2014-08-23,1,2,14.7,269.0,1985.0,6.31,1.37,0.0,0.99,8.67
2014-08-22,1,2,15.2,249.0,1853.0,5.52,1.62,0.0,0.96,8.1
