time,equ_status,equ_status_1,H2_volume,CO_volume,CO2_volume,CH4_volume,C2H4_volume,C2H2_volume,C2H6_volume,total_hydrocarbons
2017-05-31,1,2,12.1,528.0,6299.0,15.9,0.73,0.0,4.06,20.69
2017-05-30,1,2,13.8,526.0,5962.0,17.3,0.83,0.0,4.45,22.58
2017-05-29,1,2,11.8,538.0,6310.0,16.7,0.84,0.0,4.91,22.45
2017-05-17,1,2,13.2,535.0,6102.0,17.9,0.78,0.0,4.82,23.5
2017-05-16,1,2,13.1,565.0,5809.0,17.3,0.76,0.0,4.95,23.01
2017-05-11,1,2,12.5,572.0,6083.0,16.8,0.79,0.0,4.55,22.14
2017-05-10,1,2,13.9,539.0,6130.0,16.8,0.77,0.0,4.21,21.78
2017-05-09,1,2,11.9,540.0,6017.0,17.1,0.8,0.0,4.38,22.28
2017-05-08,1,2,13.5,541.0,6268.0,17.9,0.87,0.0,4.64,23.41
2017-05-07,1,2,12.7,536.0,5874.0,18.4,0.75,0.0,4.8,23.95
2017-05-06,1,2,13.9,530.0,6130.0,15.4,0.81,0.0,4.26,20.47
2017-05-05,1,2,12.5,556.0,6394.0,17.8,0.8,0.0,4.37,22.97
2017-05-04,1,1,13.1,568.0,6349.0,15.9,0.81,0.0,4.24,20.95
2017-05-03,1,1,13.1,568.0,6349.0,15.9,0.81,0.0,4.24,20.95
2017-05-02,2,1,13.1,568.0,6349.0,15.9,0.81,0.0,4.24,20.95
2017-05-01,1,2,12.6,532.0,6334.0,18.1,0.76,0.0,4.18,23.04
2017-04-30,1,2,11.7,554.0,6259.0,17.4,0.76,0.0,4.08,22.24
2017-04-29,1,2,13.3,582.0,6304.0,15.6,0.81,0.0,4.92,21.33
2017-04-28,1,2,13.0,544.0,5959.0,16.3,0.8,0.0,4.31,21.41
2017-04-27,1,2,13.2,577.0,6121.0,18.0,0.85,0.0,4.27,23.12
2017-04-26,1,2,13.7,538.0,5967.0,15.9,0.81,0.0,4.79,21.5
2017-04-25,1,2,13.9,545.0,6371.0,17.5,0.73,0.0,4.86,23.09
2017-04-24,1,2,13.5,559.0,5833.0,15.8,0.77,0.0,4.79,21.36
2017-04-23,1,2,13.3,556.0,5947.0,16.1,0.79,0.0,4.39,21.28
2017-04-22,1,2,12.5,536.0,6161.0,18.5,0.78,0.0,4.15,23.43
2017-04-21,1,2,12.4,580.0,5855.0,15.9,0.75,0.0,4.25,20.9
2017-04-20,1,2,13.2,551.0,6359.0,17.3,0.8,0.0,4.78,22.88
2017-04-19,1,2,12.2,562.0,5988.0,16.6,0.83,0.0,4.71,22.14
2017-04-18,1,2,13.3,530.0,6206.0,17.8,0.73,0.0,4.19,22.72
2017-04-17,1,2,14.1,566.0,6030.0,15.4,0.87,0.0,4.23,20.5
2017-04-16,1,2,13.1,575.0,5894.0,16.8,0.82,0.0,4.35,21.97
2017-04-15,1,2,11.8,574.0,6264.0,17.4,0.86,0.0,4.37,22.63
2017-04-14,1,2,12.2,544.0,6343.0,16.6,0.78,0.0,4.36,21.74
2017-04-13,1,2,12.2,562.0,5988.0,16.6,0.83,0.0,4.71,22.14
2017-04-12,1,2,11.9,576.0,5976.0,18.4,0.73,0.0,4.35,23.48
2017-04-11,1,2,13.4,542.0,5939.0,16.9,0.78,0.0,4.55,22.23
2017-04-10,1,2,11.8,580.0,5952.0,16.1,0.85,0.0,4.94,21.89
2017-04-09,1,2,13.8,559.0,5987.0,16.6,0.86,0.0,4.45,21.91
2017-04-08,1,2,13.8,567.0,6030.0,18.1,0.83,0.0,4.46,23.39
2017-04-07,1,2,13.3,525.0,6400.0,16.3,0.86,0.0,4.43,21.59
2017-04-06,1,2,13.6,557.0,6381.0,16.0,0.75,0.0,4.13,20.88
2017-04-05,1,2,12.3,553.0,6306.0,18.4,0.8,0.0,4.75,23.95
2017-04-04,1,2,12.8,577.0,6355.0,17.2,0.8,0.0,4.93,22.93
2017-04-03,1,2,11.9,537.0,6220.0,18.0,0.83,0.0,4.95,23.78
2017-04-02,1,2,12.3,582.0,5907.0,17.3,0.87,0.0,4.31,22.48
2017-04-01,1,2,13.5,538.0,5882.0,17.1,0.84,0.0,4.66,22.6
2017-03-31,1,2,11.7,551.0,6394.0,16.2,0.84,0.0,4.21,21.25
2017-03-30,1,2,12.4,551.0,6302.0,16.6,0.81,0.0,4.92,22.33
2017-03-29,1,2,12.7,555.0,6039.0,16.8,0.78,0.0,4.92,22.5
2017-03-28,1,2,13.1,554.0,6400.0,17.5,0.76,0.0,4.74,23.0
2017-03-27,1,2,13.5,565.0,6095.0,17.7,0.75,0.0,4.4,22.85
2017-03-26,1,2,13.1,569.0,6248.0,18.3,0.84,0.0,4.75,23.89
2017-03-25,1,2,14.0,552.0,5825.0,18.6,0.76,0.0,4.67,24.03
2017-03-24,1,2,13.8,564.0,6175.0,18.2,0.74,0.0,4.7,23.64
2017-03-23,1,2,12.7,564.0,6082.0,18.4,0.74,0.0,4.94,24.08
2017-03-22,1,2,12.8,557.0,6255.0,16.8,0.81,0.0,4.74,22.35
2017-03-21,1,2,12.1,569.0,5947.0,17.0,0.79,0.0,4.93,22.72
2017-03-20,1,2,12.4,519.0,6208.0,15.4,0.83,0.0,4.48,20.71
2017-03-19,1,2,14.1,553.0,6197.0,17.5,0.77,0.0,4.15,22.42
2017-03-18,1,2,12.0,560.0,5947.0,15.7,0.83,0.0,4.08,20.61
2017-03-17,1,2,12.2,534.0,6274.0,17.7,0.83,0.0,4.31,22.84
2017-03-16,1,2,12.5,575.0,5874.0,15.4,0.84,0.0,4.39,20.63
2017-03-15,1,2,12.5,521.0,5862.0,15.6,0.75,0.0,4.13,20.48
2017-03-14,1,2,12.6,534.0,6088.0,18.2,0.84,0.0,4.79,23.83
2017-03-13,1,2,13.4,583.0,6112.0,18.2,0.86,0.0,4.23,23.29
2017-03-12,1,2,12.9,582.0,5821.0,18.3,0.76,0.0,4.61,23.67
2017-03-11,1,2,13.4,519.0,5967.0,18.1,0.79,0.0,4.9,23.79
2017-03-10,1,2,13.4,521.0,6306.0,16.9,0.82,0.0,4.07,21.79
2017-03-09,1,2,12.0,533.0,6270.0,15.3,0.81,0.0,4.72,20.83
2017-03-08,1,2,12.6,532.0,6334.0,18.1,0.76,0.0,4.18,23.04
2017-03-07,1,2,13.9,530.0,6072.0,18.0,0.86,0.0,4.84,23.7
2017-03-06,1,2,12.4,542.0,6036.0,16.4,0.84,0.0,4.58,21.82
2017-03-05,1,2,11.7,522.0,6277.0,17.2,0.78,0.0,4.71,22.69
2017-03-04,1,2,13.3,571.0,6209.0,16.0,0.73,0.0,4.85,21.58
2017-03-03,1,2,14.0,533.0,6266.0,15.6,0.74,0.0,4.45,20.79
2017-03-02,1,2,14.1,553.0,6197.0,17.5,0.77,0.0,4.15,22.42
2017-03-01,1,2,12.0,560.0,5947.0,15.7,0.83,0.0,4.08,20.61
2017-02-28,1,2,13.4,580.0,6113.0,17.0,0.79,0.0,4.9,22.69
2017-02-27,1,2,11.7,527.0,6008.0,16.1,0.79,0.0,4.44,21.33
2017-02-26,1,2,12.7,558.0,5857.0,18.3,0.73,0.0,4.56,23.59
2017-02-25,1,2,13.2,537.0,5867.0,16.9,0.82,0.0,4.06,21.78
2017-02-24,1,2,13.6,546.0,6403.0,18.1,0.74,0.0,4.72,23.56
2017-02-23,1,2,12.6,543.0,6290.0,17.1,0.78,0.0,4.3,22.18
2017-02-22,1,2,14.1,550.0,5810.0,15.7,0.78,0.0,4.74,21.22
2017-02-21,1,2,12.8,578.0,6291.0,15.8,0.77,0.0,4.09,20.66
2017-02-20,1,2,14.0,564.0,5883.0,17.4,0.79,0.0,4.85,23.04
2017-02-19,1,2,13.0,552.0,6226.0,16.6,0.77,0.0,4.65,22.02
2017-02-18,1,2,12.6,582.0,5843.0,16.6,0.87,0.0,4.14,21.61
2017-02-17,1,2,13.7,573.0,5899.0,16.5,0.78,0.0,4.73,22.01
2017-02-16,1,2,11.9,548.0,6177.0,16.9,0.84,0.0,4.16,21.9
2017-02-15,1,2,14.1,547.0,5881.0,17.6,0.79,0.0,4.38,22.77
2017-02-14,1,2,13.9,538.0,6237.0,18.4,0.82,0.0,4.21,23.43
2017-02-13,1,2,14.2,519.0,6024.0,15.3,0.78,0.0,4.76,20.84
2017-02-12,1,2,12.1,544.0,6137.0,15.6,0.81,0.0,4.87,21.28
2017-02-11,1,2,12.8,578.0,6291.0,15.8,0.77,0.0,4.09,20.66
2017-02-10,1,2,12.1,541.0,6202.0,15.8,0.78,0.0,4.57,21.15
2017-02-09,1,2,13.1,564.0,5815.0,15.6,0.81,0.0,4.88,21.29
2017-02-08,1,2,11.9,559.0,6219.0,16.3,0.72,0.0,4.4,21.42
2017-02-07,1,2,12.5,549.0,6117.0,18.7,0.87,0.0,4.49,24.06
2017-02-06,1,2,14.1,578.0,6081.0,17.1,0.81,0.0,4.81,22.72
2017-02-05,1,2,13.2,569.0,5886.0,15.6,0.77,0.0,4.47,20.84
2017-02-04,1,2,12.9,579.0,6067.0,18.2,0.84,0.0,4.91,23.95
2017-02-03,1,2,11.9,536.0,6242.0,16.9,0.81,0.0,4.25,21.96
2017-02-02,1,2,13.1,543.0,5853.0,15.8,0.88,0.0,4.65,21.33
2017-02-01,1,2,12.7,528.0,6272.0,17.8,0.74,0.0,4.7,23.24
2017-01-31,1,2,12.3,549.0,6016.0,18.1,0.83,0.0,4.67,23.6
2017-01-30,1,2,11.9,576.0,5944.0,16.0,0.88,0.0,4.38,21.26
2017-01-29,1,2,13.5,550.0,5801.0,15.4,0.8,0.0,4.88,21.08
2017-01-28,1,2,14.0,554.0,6340.0,16.5,0.83,0.0,4.84,22.17
2017-01-27,1,2,14.1,581.0,5819.0,15.4,0.83,0.0,4.81,21.04
2017-01-26,1,2,14.0,572.0,5973.0,18.7,0.88,0.0,4.19,23.77
2017-01-25,1,2,11.7,539.0,5896.0,16.5,0.85,0.0,4.12,21.47
2016-12-29,1,2,13.4,575.0,5894.0,17.5,0.86,0.0,4.12,22.48
2016-12-28,1,2,12.6,560.0,5861.0,16.7,0.72,0.0,4.39,21.81
2016-12-27,1,2,12.6,560.0,5861.0,16.7,0.72,0.0,4.39,21.81
2016-12-26,1,2,12.7,555.0,5991.0,17.2,0.81,0.0,4.69,22.7
2016-12-25,1,2,12.7,555.0,5991.0,17.2,0.81,0.0,4.69,22.7
2016-12-24,1,2,12.6,560.0,5861.0,16.7,0.72,0.0,4.39,21.81
2016-12-23,1,2,12.6,560.0,5861.0,16.7,0.72,0.0,4.39,21.81
2016-12-22,1,2,13.5,564.0,6362.0,17.7,0.73,0.0,4.22,22.65
2016-12-21,1,2,12.7,541.0,6227.0,17.9,0.83,0.0,4.14,22.87
2016-12-20,1,2,13.5,568.0,6062.0,15.3,0.84,0.0,4.32,20.46
2016-12-19,1,2,12.7,518.0,6102.0,15.6,0.79,0.0,4.59,20.98
2016-12-18,1,2,12.5,540.0,6101.0,16.6,0.81,0.0,4.28,21.69
2016-12-17,1,2,13.1,558.0,6211.0,16.2,0.87,0.0,4.1,21.17
2016-12-16,1,2,12.2,558.0,6213.0,16.4,0.84,0.0,4.57,21.81
2016-12-15,1,2,13.2,531.0,6258.0,16.9,0.81,0.0,4.59,22.3
2016-12-14,1,2,11.7,573.0,5924.0,17.5,0.87,0.0,4.86,23.23
2016-12-13,1,2,13.0,523.0,5934.0,18.5,0.84,0.0,4.15,23.49
2016-12-12,1,2,13.7,556.0,6243.0,17.7,0.77,0.0,4.84,23.31
2016-12-11,1,2,13.3,521.0,6025.0,16.7,0.82,0.0,4.56,22.08
2016-12-10,1,2,13.4,532.0,5880.0,15.8,0.83,0.0,4.61,21.24
2016-12-09,1,2,11.8,534.0,5983.0,17.9,0.73,0.0,4.7,23.33
2016-12-08,1,2,13.2,538.0,5840.0,17.4,0.75,0.0,4.26,22.41
2016-12-07,1,2,13.1,520.0,5909.0,16.6,0.79,0.0,4.8,22.19
2016-12-06,1,2,12.6,560.0,5861.0,16.7,0.72,0.0,4.39,21.81
2016-12-05,1,2,13.9,555.0,5872.0,16.0,0.8,0.0,4.23,21.03
2016-12-04,1,2,13.0,551.0,6152.0,16.2,0.83,0.0,4.39,21.42
2016-12-03,1,2,13.4,538.0,6036.0,17.3,0.73,0.0,4.55,22.58
2016-12-02,1,2,13.2,573.0,5831.0,17.7,0.87,0.0,4.19,22.76
2016-12-01,1,2,13.4,574.0,5968.0,16.7,0.73,0.0,4.15,21.58
2016-11-30,1,2,12.4,543.0,6030.0,15.8,0.77,0.0,4.08,20.65
2016-11-29,1,2,12.2,553.0,5919.0,17.7,0.88,0.0,4.67,23.25
2016-11-28,1,2,12.7,555.0,5991.0,17.2,0.81,0.0,4.69,22.7
2016-11-27,1,2,13.1,569.0,6179.0,16.3,0.72,0.0,4.32,21.34
2016-11-26,1,2,11.7,553.0,6403.0,18.6,0.74,0.0,4.54,23.88
2016-11-25,1,2,12.7,528.0,6139.0,17.8,0.75,0.0,4.33,22.88
2016-11-24,1,2,12.0,582.0,6046.0,17.2,0.73,0.0,4.5,22.43
2016-11-23,1,2,12.6,548.0,6032.0,17.1,0.78,0.0,4.13,22.01
2016-11-22,1,2,13.6,572.0,6176.0,16.6,0.78,0.0,4.31,21.69
2016-11-21,1,2,13.3,556.0,5862.0,16.9,0.73,0.0,4.59,22.22
2016-11-20,1,2,12.3,549.0,5905.0,17.0,0.83,0.0,4.51,22.34
2016-11-19,1,2,11.7,545.0,6291.0,18.4,0.82,0.0,4.09,23.31
2016-11-18,1,2,12.3,549.0,5905.0,17.0,0.83,0.0,4.51,22.34
2016-11-17,1,2,11.9,565.0,5823.0,15.7,0.82,0.0,4.28,20.8
2016-11-16,1,2,11.8,520.0,6086.0,18.6,0.76,0.0,4.69,24.05
2016-11-15,1,2,12.0,548.0,5991.0,17.8,0.78,0.0,4.3,22.88
2016-11-14,1,2,12.8,527.0,6182.0,15.6,0.73,0.0,4.74,21.07
2016-11-13,1,2,12.1,517.0,6343.0,17.0,0.87,0.0,4.85,22.72
2016-11-12,1,2,13.2,525.0,5927.0,16.3,0.87,0.0,4.55,21.72
2016-11-11,1,2,12.7,529.0,6207.0,18.6,0.74,0.0,4.43,23.77
2016-11-10,1,2,13.6,559.0,6204.0,18.1,0.78,0.0,4.27,23.15
2016-11-09,1,2,13.6,562.0,6129.0,16.7,0.83,0.0,4.47,22.0
2016-11-08,1,2,13.3,520.0,5951.0,16.4,0.88,0.0,4.29,21.57
2016-11-07,1,2,12.6,551.0,6403.0,17.2,0.86,0.0,4.74,22.8
2016-11-06,1,2,12.9,554.0,6358.0,17.8,0.83,0.0,4.34,22.97
2016-11-05,1,2,11.8,563.0,6217.0,18.6,0.87,0.0,4.86,24.33
2016-11-04,1,2,12.9,551.0,6396.0,16.2,0.86,0.0,4.58,21.64
2016-11-03,1,2,12.8,578.0,6323.0,17.1,0.82,0.0,4.63,22.55
2016-11-02,1,2,13.9,543.0,6049.0,17.1,0.77,0.0,4.48,22.35
2016-11-01,1,2,11.7,545.0,6291.0,18.4,0.82,0.0,4.09,23.31
2016-10-31,1,2,11.8,555.0,6019.0,15.8,0.72,0.0,4.62,21.14
2016-10-30,1,2,12.2,560.0,6234.0,16.5,0.74,0.0,4.1,21.34
2016-10-29,1,2,12.3,517.0,6374.0,15.5,0.81,0.0,4.24,20.55
2016-10-28,1,2,13.3,577.0,6057.0,16.6,0.81,0.0,4.34,21.75
2016-10-27,1,2,11.7,521.0,6272.0,17.7,0.83,0.0,4.54,23.07
2016-10-26,1,2,12.9,567.0,6021.0,17.2,0.81,0.0,4.83,22.84
2016-10-25,1,2,11.7,582.0,6057.0,17.7,0.85,0.0,4.83,23.38
2016-10-24,1,2,13.8,526.0,5979.0,15.7,0.74,0.0,4.15,20.59
2016-10-23,1,2,13.2,532.0,6226.0,16.7,0.83,0.0,4.29,21.82
2016-10-22,1,2,12.2,563.0,6014.0,17.3,0.8,0.0,4.74,22.84
2016-10-21,1,2,13.6,547.0,5834.0,17.8,0.87,0.0,4.95,23.62
2016-10-20,1,2,12.2,560.0,6138.0,16.1,0.85,0.0,4.2,21.15
2016-10-19,1,2,12.2,582.0,6200.0,18.0,0.82,0.0,4.16,22.98
2016-10-18,1,2,13.0,538.0,6234.0,18.0,0.87,0.0,4.18,23.05
2016-10-17,1,2,12.8,558.0,6265.0,16.8,0.84,0.0,4.5,22.14
2016-10-16,1,2,12.4,570.0,6387.0,16.4,0.86,0.0,4.84,22.1
2016-10-15,1,2,13.0,568.0,5952.0,18.6,0.85,0.0,4.4,23.85
2016-10-14,1,2,12.7,578.0,5967.0,15.4,0.76,0.0,4.51,20.67
2016-10-13,1,2,14.0,549.0,5939.0,16.2,0.82,0.0,4.94,21.96
2016-10-12,1,2,12.1,555.0,6024.0,15.9,0.88,0.0,4.55,21.33
2016-10-11,1,2,14.0,552.0,6383.0,17.8,0.8,0.0,4.34,22.94
2016-10-10,1,2,12.8,536.0,6251.0,17.9,0.84,0.0,4.78,23.52
2016-10-09,1,2,13.6,535.0,5883.0,16.0,0.77,0.0,4.43,21.2
2016-10-08,1,2,11.8,572.0,6408.0,16.3,0.81,0.0,4.27,21.38
2016-10-07,1,2,13.7,525.0,6272.0,17.5,0.82,0.0,4.33,22.65
2016-10-06,1,2,13.9,544.0,5937.0,18.3,0.81,0.0,4.88,23.99
2016-10-05,1,2,12.0,567.0,6204.0,17.0,0.73,0.0,4.09,21.82
2016-10-04,1,2,13.0,574.0,6043.0,18.6,0.88,0.0,4.42,23.9
2016-10-03,1,2,13.3,528.0,6138.0,18.0,0.87,0.0,4.44,23.31
2016-10-02,1,2,11.8,555.0,5982.0,16.2,0.79,0.0,4.15,21.14
2016-10-01,1,2,12.7,532.0,6051.0,17.4,0.84,0.0,4.1,22.34
2016-09-30,1,2,12.6,548.0,6000.0,18.1,0.76,0.0,4.17,23.03
2016-09-20,1,2,12.2,542.0,5904.0,17.9,0.74,0.0,4.22,22.86
2016-09-19,1,2,12.4,552.0,6243.0,18.1,0.73,0.0,4.25,23.08
2016-09-18,1,2,13.6,580.0,6310.0,18.0,0.73,0.0,4.62,23.35
2016-09-17,1,2,11.7,580.0,6075.0,18.3,0.85,0.0,4.3,23.45
2016-09-16,1,2,11.9,580.0,6334.0,16.2,0.86,0.0,4.52,21.58
2016-09-15,1,2,12.6,572.0,5971.0,15.7,0.79,0.0,4.39,20.88
2016-09-14,1,2,13.6,563.0,6027.0,18.0,0.73,0.0,4.64,23.37
2016-09-13,1,2,13.2,551.0,6321.0,17.7,0.87,0.0,4.31,22.88
2016-09-12,1,2,12.2,581.0,6259.0,16.6,0.74,0.0,4.82,22.16
2016-09-11,1,2,14.2,517.0,6083.0,18.4,0.82,0.0,4.86,24.08
2016-09-10,1,2,12.4,545.0,5976.0,16.7,0.8,0.0,4.48,21.98
2016-09-09,1,2,13.6,547.0,6371.0,15.7,0.73,0.0,4.75,21.18
2016-09-08,1,2,13.7,528.0,5999.0,18.1,0.84,0.0,4.24,23.18
2016-09-07,1,2,12.6,522.0,6206.0,18.4,0.86,0.0,4.71,23.97
2016-09-06,1,2,13.8,533.0,6097.0,16.4,0.74,0.0,4.19,21.33
2016-09-05,1,2,13.5,569.0,5891.0,15.7,0.76,0.0,4.4,20.86
2016-09-04,1,2,13.6,517.0,6250.0,17.2,0.88,0.0,4.18,22.26
2016-09-03,1,2,12.3,568.0,6085.0,17.2,0.77,0.0,4.32,22.29
2016-09-02,1,2,13.4,558.0,6163.0,16.1,0.82,0.0,4.21,21.13
2016-09-01,1,2,12.4,537.0,5821.0,16.4,0.86,0.0,4.87,22.13
2016-08-31,1,2,13.3,526.0,6324.0,16.0,0.86,0.0,4.06,20.92
2016-08-30,1,2,14.2,521.0,5853.0,18.0,0.73,0.0,4.5,23.23
2016-08-29,1,2,12.9,556.0,6032.0,15.8,0.77,0.0,4.75,21.32
2016-08-28,1,2,13.1,556.0,6292.0,17.1,0.78,0.0,4.07,21.95
2016-08-27,1,2,11.9,545.0,5855.0,17.6,0.85,0.0,4.12,22.57
2016-08-26,1,2,12.6,536.0,6103.0,17.7,0.83,0.0,4.72,23.25
2016-08-25,1,2,12.7,576.0,6080.0,15.3,0.84,0.0,4.44,20.58
2016-08-24,1,2,13.5,583.0,6404.0,18.4,0.73,0.0,4.41,23.54
2016-08-23,1,2,13.9,548.0,6354.0,16.9,0.73,0.0,4.49,22.12
2016-08-22,1,2,13.9,574.0,6047.0,15.6,0.82,0.0,4.45,20.87
2016-08-21,1,2,13.6,525.0,5820.0,15.4,0.86,0.0,4.33,20.59
2016-08-20,1,2,13.3,523.0,5811.0,16.9,0.72,0.0,4.56,22.18
2016-08-19,1,2,12.6,518.0,5831.0,16.6,0.79,0.0,4.27,21.66
2016-08-18,1,2,12.3,582.0,5876.0,18.3,0.85,0.0,4.34,23.49
2016-08-17,1,2,14.2,562.0,6175.0,16.6,0.74,0.0,4.8,22.14
2016-08-16,1,2,13.1,554.0,5815.0,15.4,0.81,0.0,4.37,20.58
2016-08-15,1,2,11.7,543.0,6313.0,18.5,0.77,0.0,4.63,23.9
2016-08-14,1,2,12.8,553.0,5827.0,18.1,0.86,0.0,4.47,23.43
2016-08-13,1,2,14.1,565.0,6174.0,16.6,0.85,0.0,4.69,22.14
2016-08-12,1,2,13.3,525.0,6405.0,16.9,0.77,0.0,4.93,22.6
2016-08-11,1,2,11.9,525.0,6179.0,17.5,0.87,0.0,4.47,22.84
2016-08-10,1,2,13.6,568.0,6369.0,17.4,0.78,0.0,4.21,22.39
2016-08-08,1,2,13.1,547.0,6159.0,16.8,0.8,0.0,4.09,21.69
2016-08-07,1,2,13.2,562.0,6294.0,18.4,0.79,0.0,4.12,23.31
2016-08-04,1,2,13.7,519.0,5855.0,16.6,0.86,0.0,4.17,21.63
2016-08-03,1,2,13.0,539.0,6334.0,17.9,0.72,0.0,4.24,22.86
2016-08-02,1,2,13.7,520.0,5801.0,15.3,0.86,0.0,4.9,21.06
2016-08-01,1,2,12.6,534.0,6029.0,17.4,0.72,0.0,4.46,22.58
2018-07-31,1,2,9.3,727.0,10506.0,18.6,0.7,0.0,5.69,24.99
2018-07-30,1,2,9.42,736.0,10229.0,17.0,0.66,0.0,5.56,23.22
