time,equ_status,equ_status_1,H2_volume,CO_volume,CO2_volume,CH4_volume,C2H4_volume,C2H2_volume,C2H6_volume,total_hydrocarbons
2015-01-25,1,2,9.01,204.0,338.0,3.16,0.41,0.0,0.0,3.57
2015-01-21,1,2,10.1,192.0,330.0,2.71,0.44,0.0,0.0,3.15
2015-01-20,1,2,10.9,198.0,335.0,3.26,0.38,0.0,0.0,3.64
2015-01-19,1,2,9.91,193.0,323.0,2.89,0.41,0.0,0.0,3.3
2015-01-18,1,2,10.5,197.0,340.0,2.98,0.37,0.0,0.0,3.35
2015-01-17,1,2,10.1,201.0,348.0,3.11,0.4,0.0,0.0,3.51
2015-01-16,1,2,10.1,205.0,336.0,2.74,0.43,0.0,0.0,3.17
2015-01-15,1,2,10.5,201.0,327.0,2.94,0.4,0.0,0.0,3.34
2015-01-14,1,2,9.66,189.0,326.0,2.75,0.36,0.0,0.0,3.11
2015-01-13,1,2,9.2,207.0,326.0,2.87,0.4,0.0,0.0,3.27
2015-01-12,1,2,10.8,204.0,334.0,2.9,0.36,0.0,0.0,3.26
2015-01-11,1,2,9.5,188.0,327.0,2.96,0.4,0.0,0.0,3.36
2015-01-10,1,2,10.5,194.0,337.0,3.03,0.4,0.0,0.0,3.43
2015-01-09,1,2,10.4,192.0,328.0,3.23,0.39,0.0,0.0,3.62
2015-01-08,1,2,10.1,197.0,345.0,3.09,0.4,0.0,0.0,3.49
2015-01-07,1,2,10.2,202.0,334.0,2.89,0.41,0.0,0.0,3.3
2015-01-06,1,2,10.2,193.0,350.0,2.91,0.43,0.0,0.0,3.34
2015-01-05,1,2,9.37,207.0,354.0,3.26,0.42,0.0,0.0,3.68
2015-01-04,1,2,10.2,191.0,333.0,3.06,0.36,0.0,0.0,3.42
2015-01-03,1,2,10.9,200.0,339.0,3.08,0.39,0.0,0.0,3.47
2015-01-02,1,2,9.4,196.0,343.0,3.21,0.4,0.0,0.0,3.61
2015-01-01,1,2,9.96,194.0,327.0,2.81,0.39,0.0,0.0,3.2
2014-12-31,1,2,9.08,208.0,349.0,3.19,0.42,0.0,0.0,3.61
2014-12-30,1,2,9.89,198.0,334.0,2.84,0.39,0.0,0.0,3.23
2014-12-29,1,2,10.5,202.0,324.0,2.88,0.42,0.0,0.0,3.3
2014-12-28,1,2,9.57,202.0,333.0,3.25,0.4,0.0,0.0,3.65
2014-12-27,1,2,9.51,190.0,347.0,3.04,0.36,0.0,0.0,3.4
2014-12-26,1,2,9.14,191.0,330.0,2.88,0.43,0.0,0.0,3.31
2014-12-25,1,2,10.6,191.0,336.0,2.97,0.43,0.0,0.0,3.4
2014-12-24,1,2,9.57,208.0,332.0,3.04,0.39,0.0,0.0,3.43
2014-12-23,1,2,9.6,201.0,331.0,2.97,0.37,0.0,0.0,3.34
2014-12-22,1,2,9.97,194.0,325.0,3.09,0.43,0.0,0.0,3.52
2014-12-21,1,2,10.5,196.0,346.0,3.26,0.41,0.0,0.0,3.67
2014-12-20,1,2,9.37,193.0,346.0,2.97,0.43,0.0,0.0,3.4
2014-12-19,1,2,10.9,197.0,334.0,3.24,0.42,0.0,0.0,3.66
2014-12-18,1,2,9.63,191.0,342.0,2.9,0.43,0.0,0.0,3.33
2014-12-17,1,2,10.8,203.0,342.0,3.09,0.37,0.0,0.0,3.46
2014-12-16,1,2,9.5,188.0,334.0,2.89,0.39,0.0,0.0,3.28
2014-12-15,1,2,9.22,202.0,352.0,2.85,0.39,0.0,0.0,3.24
2014-11-28,1,2,9.48,195.0,328.0,2.84,0.4,0.0,0.0,3.24
2014-11-27,1,2,9.48,195.0,328.0,2.84,0.4,0.0,0.0,3.24
2014-11-26,1,2,10.0,196.0,343.0,3.16,0.4,0.0,0.0,3.56
2014-11-25,1,2,9.85,203.0,351.0,3.22,0.38,0.0,0.0,3.6
2014-11-24,1,2,9.37,210.0,350.0,2.93,0.42,0.0,0.0,3.35
2014-11-23,1,2,9.1,208.0,339.0,2.72,0.36,0.0,0.0,3.08
2014-11-22,1,2,10.6,189.0,349.0,2.88,0.39,0.0,0.0,3.27
2014-11-21,1,2,9.22,208.0,353.0,3.24,0.41,0.0,0.0,3.65
2014-11-20,1,2,10.7,205.0,345.0,2.91,0.42,0.0,0.0,3.33
2014-11-19,1,2,9.68,192.0,323.0,2.83,0.42,0.0,0.0,3.25
2014-11-18,1,2,9.19,206.0,345.0,3.29,0.4,0.0,0.0,3.69
2014-11-17,1,2,11.0,194.0,339.0,3.09,0.4,0.0,0.0,3.49
2014-10-29,2,1,10.6,182.0,311.0,1.81,0.4,0.0,0.0,2.21
2014-10-28,1,2,10.6,182.0,311.0,1.81,0.4,0.0,0.0,2.21
2014-10-27,1,2,10.6,182.0,311.0,1.81,0.4,0.0,0.0,2.21
2014-10-26,1,2,10.8,175.0,311.0,1.81,0.39,0.0,0.0,2.2
2014-10-25,1,2,9.0,190.0,290.0,1.91,0.4,0.0,0.0,2.31
2014-10-24,1,2,9.88,186.0,290.0,1.74,0.44,0.0,0.0,2.18
2014-10-23,1,2,10.9,177.0,303.0,1.88,0.39,0.0,0.0,2.27
2014-10-22,1,2,9.48,177.0,292.0,1.99,0.39,0.0,0.0,2.38
2014-10-21,1,2,9.25,195.0,292.0,1.84,0.44,0.0,0.0,2.28
2014-10-20,1,2,9.54,194.0,303.0,1.72,0.36,0.0,0.0,2.08
2014-10-19,1,2,9.08,184.0,311.0,2.0,0.38,0.0,0.0,2.38
2014-10-18,1,2,9.12,177.0,313.0,1.96,0.44,0.0,0.0,2.4
2014-10-17,1,2,9.02,183.0,286.0,1.94,0.42,0.0,0.0,2.36
2014-10-16,1,2,10.2,179.0,304.0,1.89,0.44,0.0,0.0,2.33
2014-10-14,1,2,9.91,184.0,306.0,1.85,0.36,0.0,0.0,2.21
2014-10-13,1,2,10.7,174.0,302.0,1.77,0.43,0.0,0.0,2.2
2014-10-12,1,2,10.0,194.0,295.0,2.01,0.39,0.0,0.0,2.4
2014-10-11,1,2,10.3,183.0,295.0,2.03,0.41,0.0,0.0,2.44
2014-10-10,1,2,10.3,188.0,304.0,2.05,0.38,0.0,0.0,2.43
2014-10-09,1,2,9.48,191.0,309.0,1.82,0.43,0.0,0.0,2.25
2014-10-08,1,2,10.8,184.0,300.0,1.72,0.44,0.0,0.0,2.16
2014-10-07,1,2,9.55,184.0,287.0,2.02,0.39,0.0,0.0,2.41
2014-10-06,1,2,10.4,184.0,313.0,1.92,0.42,0.0,0.0,2.34
2014-10-05,1,2,10.3,184.0,303.0,1.83,0.37,0.0,0.0,2.2
2014-10-04,1,2,9.31,177.0,301.0,1.79,0.44,0.0,0.0,2.23
2014-10-03,1,2,10.8,190.0,290.0,2.07,0.43,0.0,0.0,2.5
2014-10-02,1,2,10.5,189.0,298.0,2.02,0.37,0.0,0.0,2.39
2014-10-01,1,2,9.3,195.0,312.0,1.98,0.39,0.0,0.0,2.37
2014-09-30,1,2,9.54,182.0,308.0,1.89,0.37,0.0,0.0,2.26
2014-09-29,1,2,9.17,191.0,307.0,1.98,0.41,0.0,0.0,2.39
2014-09-28,1,2,10.9,193.0,306.0,2.08,0.37,0.0,0.0,2.45
2014-09-27,1,2,9.25,187.0,303.0,1.94,0.43,0.0,0.0,2.37
2014-09-26,1,2,9.19,192.0,300.0,1.97,0.4,0.0,0.0,2.37
2014-09-25,1,2,9.85,185.0,305.0,2.01,0.37,0.0,0.0,2.38
2014-09-24,1,2,10.9,174.0,308.0,1.92,0.41,0.0,0.0,2.33
2014-09-23,1,2,10.3,184.0,311.0,1.86,0.43,0.0,0.0,2.29
2014-09-22,1,2,9.56,190.0,307.0,1.9,0.41,0.0,0.0,2.31
2014-09-21,1,2,10.8,179.0,286.0,1.96,0.39,0.0,0.0,2.35
2014-09-20,1,2,10.6,183.0,305.0,2.02,0.43,0.0,0.0,2.45
2014-09-19,1,2,9.31,177.0,305.0,2.01,0.4,0.0,0.0,2.41
2014-09-18,1,2,10.5,183.0,286.0,1.94,0.4,0.0,0.0,2.34
2014-09-17,1,2,10.7,180.0,299.0,1.72,0.37,0.0,0.0,2.09
2014-09-16,1,2,10.4,187.0,290.0,1.82,0.43,0.0,0.0,2.25
2014-09-15,1,2,10.3,176.0,295.0,1.73,0.41,0.0,0.0,2.14
2014-09-14,1,2,10.8,186.0,297.0,2.04,0.4,0.0,0.0,2.44
2014-09-13,1,2,9.38,184.0,296.0,2.06,0.37,0.0,0.0,2.43
2014-09-12,1,2,9.85,186.0,305.0,1.71,0.37,0.0,0.0,2.08
2014-09-11,1,2,10.1,175.0,302.0,1.93,0.37,0.0,0.0,2.3
2014-09-10,1,2,10.0,191.0,287.0,1.91,0.38,0.0,0.0,2.29
2014-09-09,1,2,9.1,176.0,307.0,1.91,0.36,0.0,0.0,2.27
2014-09-08,1,2,10.8,177.0,294.0,1.77,0.37,0.0,0.0,2.14
2014-09-07,1,2,10.1,180.0,291.0,1.8,0.4,0.0,0.0,2.2
2014-09-06,1,2,10.3,176.0,296.0,2.06,0.4,0.0,0.0,2.46
2014-09-05,1,2,10.5,175.0,292.0,1.88,0.4,0.0,0.0,2.28
2014-09-04,1,2,9.66,174.0,300.0,2.07,0.42,0.0,0.0,2.49
2014-09-03,1,2,9.95,193.0,310.0,2.09,0.37,0.0,0.0,2.46
2014-09-02,1,2,10.1,174.0,309.0,1.97,0.41,0.0,0.0,2.38
2014-09-01,1,2,9.12,184.0,298.0,2.04,0.39,0.0,0.0,2.43
2014-08-31,1,2,9.11,195.0,291.0,1.88,0.4,0.0,0.0,2.28
2014-08-30,1,2,10.0,181.0,285.0,1.8,0.43,0.0,0.0,2.23
2014-08-29,1,2,9.04,195.0,312.0,2.01,0.36,0.0,0.0,2.37
2014-08-28,1,2,11.0,180.0,288.0,2.08,0.42,0.0,0.0,2.5
2014-08-27,1,2,10.0,186.0,309.0,1.95,0.41,0.0,0.0,2.36
2014-08-26,1,2,9.3,188.0,312.0,2.09,0.38,0.0,0.0,2.47
2014-08-25,1,2,9.77,190.0,297.0,1.96,0.42,0.0,0.0,2.38
2014-08-24,1,2,10.0,178.0,296.0,1.95,0.42,0.0,0.0,2.37
2014-08-23,1,2,9.12,174.0,286.0,1.8,0.44,0.0,0.0,2.24
2014-08-22,1,2,9.09,187.0,295.0,2.09,0.4,0.0,0.0,2.49
2014-08-21,1,2,9.7,183.0,304.0,2.01,0.44,0.0,0.0,2.45
2014-08-20,1,2,9.23,175.0,310.0,1.78,0.43,0.0,0.0,2.21
2014-08-19,1,2,9.08,177.0,304.0,1.76,0.36,0.0,0.0,2.12
2014-08-18,1,2,10.8,174.0,305.0,1.84,0.44,0.0,0.0,2.28
2014-08-17,1,2,10.1,191.0,306.0,1.79,0.42,0.0,0.0,2.21
2014-08-16,1,2,10.5,190.0,300.0,1.79,0.42,0.0,0.0,2.21
2014-08-15,1,2,10.5,190.0,300.0,1.79,0.42,0.0,0.0,2.21
2014-08-14,1,2,9.1,178.0,305.0,1.97,0.43,0.0,0.0,2.4
2014-08-13,1,2,10.3,188.0,310.0,1.9,0.43,0.0,0.0,2.33
2014-08-12,1,2,10.1,191.0,306.0,1.79,0.42,0.0,0.0,2.21
2014-08-11,1,2,9.15,194.0,295.0,1.85,0.41,0.0,0.0,2.26
2014-08-10,1,2,10.1,191.0,298.0,2.08,0.41,0.0,0.0,2.49
2014-08-09,1,2,9.11,186.0,314.0,2.0,0.43,0.0,0.0,2.43
2014-08-08,1,2,9.11,186.0,314.0,2.0,0.43,0.0,0.0,2.43
2014-08-07,1,2,10.8,174.0,292.0,1.88,0.44,0.0,0.0,2.32
2014-08-06,1,2,9.98,192.0,290.0,1.97,0.43,0.0,0.0,2.4
2014-08-05,1,2,9.94,184.0,306.0,2.01,0.42,0.0,0.0,2.43
2014-08-04,1,2,10.9,181.0,302.0,2.05,0.4,0.0,0.0,2.45
2014-08-03,1,2,9.62,184.0,292.0,1.78,0.37,0.0,0.0,2.15
2014-08-02,1,2,10.4,193.0,305.0,1.75,0.39,0.0,0.0,2.14
2014-08-01,1,2,9.57,178.0,305.0,1.79,0.37,0.0,0.0,2.16
2016-07-31,1,2,9.54,231.0,490.0,4.93,0.37,0.0,0.0,5.3
2016-07-30,1,2,10.7,230.0,507.0,4.94,0.37,0.0,0.0,5.31
2016-06-20,1,2,9.95,244.0,477.0,4.24,0.38,0.0,0.0,4.62
2016-06-19,1,2,9.17,239.0,494.0,4.56,0.44,0.0,0.0,5.0
2016-06-14,1,2,9.05,232.0,522.0,4.48,0.37,0.0,0.0,4.85
2016-06-13,1,2,10.8,248.0,490.0,4.09,0.42,0.0,0.0,4.51
2016-06-12,1,2,10.5,236.0,506.0,4.08,0.43,0.0,0.0,4.51
2016-06-11,1,2,9.43,229.0,504.0,4.19,0.39,0.0,0.0,4.58
2016-06-10,1,2,9.27,253.0,499.0,4.91,0.4,0.0,0.0,5.31
2016-06-09,1,2,10.4,234.0,492.0,4.56,0.36,0.0,0.0,4.92
2016-06-08,1,2,9.44,238.0,516.0,4.56,0.42,0.0,0.0,4.98
2016-06-07,1,2,9.56,254.0,500.0,4.09,0.42,0.0,0.0,4.51
2016-06-06,1,2,10.1,252.0,505.0,4.51,0.37,0.0,0.0,4.88
2016-06-05,1,2,9.64,252.0,485.0,4.33,0.38,0.0,0.0,4.71
2016-06-04,1,2,9.72,231.0,513.0,4.55,0.44,0.0,0.0,4.99
2016-06-03,1,2,10.4,229.0,496.0,4.69,0.42,0.0,0.0,5.11
2016-06-02,1,2,10.4,228.0,492.0,4.14,0.42,0.0,0.0,4.56
2016-06-01,1,2,10.1,226.0,501.0,4.8,0.4,0.0,0.0,5.2
2016-05-31,1,2,9.93,233.0,496.0,4.93,0.41,0.0,0.0,5.34
2016-05-30,1,2,9.74,253.0,481.0,4.11,0.42,0.0,0.0,4.53
2016-05-29,1,2,9.57,234.0,516.0,4.59,0.38,0.0,0.0,4.97
2016-05-28,1,2,10.8,251.0,509.0,4.06,0.39,0.0,0.0,4.45
2016-05-27,1,2,9.46,234.0,497.0,4.75,0.44,0.0,0.0,5.19
2016-05-26,1,2,10.8,230.0,478.0,4.32,0.42,0.0,0.0,4.74
2016-05-25,1,2,10.1,250.0,510.0,4.7,0.36,0.0,0.0,5.06
2016-05-24,1,2,10.2,251.0,500.0,4.58,0.42,0.0,0.0,5.0
2016-05-23,1,2,9.91,240.0,496.0,4.35,0.37,0.0,0.0,4.72
2016-05-22,1,2,10.0,240.0,487.0,4.51,0.39,0.0,0.0,4.9
2016-05-21,1,2,10.4,243.0,497.0,4.27,0.39,0.0,0.0,4.66
2016-05-20,1,2,10.8,229.0,523.0,4.51,0.42,0.0,0.0,4.93
2016-05-19,1,2,9.42,226.0,511.0,4.61,0.44,0.0,0.0,5.05
2016-05-18,1,2,9.3,231.0,514.0,4.49,0.38,0.0,0.0,4.87
2016-05-17,1,2,10.6,254.0,501.0,4.26,0.44,0.0,0.0,4.7
2016-05-16,1,2,9.78,237.0,513.0,4.06,0.38,0.0,0.0,4.44
2016-05-15,1,2,10.8,238.0,490.0,4.65,0.43,0.0,0.0,5.08
2016-05-14,1,2,10.7,226.0,520.0,4.13,0.39,0.0,0.0,4.52
2016-05-13,1,2,10.8,243.0,476.0,4.35,0.38,0.0,0.0,4.73
2016-05-12,1,2,10.6,242.0,504.0,4.27,0.42,0.0,0.0,4.69
2016-05-11,1,2,10.5,232.0,480.0,4.32,0.36,0.0,0.0,4.68
2016-05-10,1,2,10.5,245.0,512.0,4.12,0.44,0.0,0.0,4.56
2016-05-09,1,2,9.54,234.0,500.0,4.68,0.38,0.0,0.0,5.06
2016-05-08,1,2,10.4,230.0,482.0,4.23,0.36,0.0,0.0,4.59
2016-05-07,1,2,9.87,253.0,513.0,4.45,0.39,0.0,0.0,4.84
2016-05-06,1,2,9.84,236.0,504.0,4.1,0.42,0.0,0.0,4.52
2016-05-05,1,2,9.77,228.0,490.0,4.46,0.39,0.0,0.0,4.85
2016-05-04,1,2,9.36,231.0,490.0,4.58,0.39,0.0,0.0,4.97
2016-05-03,1,2,10.1,253.0,476.0,4.59,0.37,0.0,0.0,4.96
2016-05-02,1,2,9.9,253.0,512.0,4.5,0.37,0.0,0.0,4.87
2016-05-01,1,2,10.0,244.0,481.0,4.33,0.4,0.0,0.0,4.73
2016-04-30,1,2,9.06,250.0,518.0,4.81,0.38,0.0,0.0,5.19
