time,equ_status,equ_status_1,H2_volume,CO_volume,CO2_volume,CH4_volume,C2H4_volume,C2H2_volume,C2H6_volume,total_hydrocarbons
2015-06-13,1,2,6.53,338.0,475.0,3.88,0.47,0.0,0.0,4.35
2015-06-12,1,2,5.79,302.0,490.0,3.8,0.43,0.0,0.0,4.23
2015-06-11,1,2,6.6,309.0,478.0,3.9,0.46,0.0,0.0,4.36
2015-06-06,1,2,6.15,304.0,483.0,3.69,0.41,0.0,0.0,4.1
2015-06-05,1,2,5.63,315.0,493.0,3.67,0.42,0.0,0.0,4.09
2015-06-04,1,2,5.81,330.0,514.0,3.75,0.47,0.0,0.0,4.22
2015-06-03,1,2,5.85,302.0,516.0,3.63,0.45,0.0,0.0,4.08
2015-06-02,1,2,5.47,301.0,515.0,3.79,0.45,0.0,0.0,4.24
2015-06-01,1,2,5.66,304.0,517.0,3.63,0.46,0.0,0.0,4.09
2015-05-31,1,2,5.9,316.0,485.0,4.05,0.45,0.0,0.0,4.5
2015-05-30,1,2,5.5,302.0,490.0,4.28,0.47,0.0,0.0,4.75
2015-05-29,1,2,5.89,307.0,508.0,3.86,0.49,0.0,0.0,4.35
2015-05-28,1,2,5.57,306.0,489.0,3.65,0.43,0.0,0.0,4.08
2015-05-27,1,2,6.37,305.0,495.0,4.3,0.42,0.0,0.0,4.72
2015-05-26,1,2,5.9,310.0,482.0,4.21,0.42,0.0,0.0,4.63
2015-05-25,1,2,5.71,307.0,479.0,4.37,0.41,0.0,0.0,4.78
2015-05-24,1,2,6.47,329.0,522.0,3.86,0.49,0.0,0.0,4.35
2015-05-23,1,2,6.17,320.0,501.0,3.96,0.41,0.0,0.0,4.37
2015-05-22,1,2,6.2,307.0,496.0,3.62,0.45,0.0,0.0,4.07
2015-05-21,1,2,6.19,304.0,522.0,4.08,0.43,0.0,0.0,4.51
2015-05-20,1,2,5.62,323.0,482.0,3.62,0.46,0.0,0.0,4.08
2015-05-19,1,2,5.99,318.0,486.0,4.37,0.41,0.0,0.0,4.78
2015-05-18,1,2,5.89,319.0,521.0,4.15,0.46,0.0,0.0,4.61
2015-05-17,1,2,6.37,310.0,511.0,4.02,0.46,0.0,0.0,4.48
2015-05-16,1,2,5.42,328.0,519.0,3.72,0.48,0.0,0.0,4.2
2015-05-15,1,2,6.19,305.0,510.0,4.06,0.46,0.0,0.0,4.52
2015-05-14,1,2,6.05,332.0,505.0,3.98,0.49,0.0,0.0,4.47
2015-05-13,1,2,5.85,323.0,500.0,4.3,0.46,0.0,0.0,4.76
2015-05-12,1,2,5.43,320.0,480.0,3.78,0.44,0.0,0.0,4.22
2015-05-11,1,2,6.58,320.0,504.0,3.95,0.41,0.0,0.0,4.36
2015-05-10,1,2,5.78,337.0,516.0,4.25,0.49,0.0,0.0,4.74
2015-05-09,1,2,6.37,310.0,511.0,4.02,0.46,0.0,0.0,4.48
2015-05-08,1,2,6.3,336.0,484.0,3.65,0.44,0.0,0.0,4.09
2015-05-07,1,2,5.84,310.0,506.0,4.38,0.49,0.0,0.0,4.87
2015-05-06,1,2,6.12,312.0,485.0,4.19,0.44,0.0,0.0,4.63
2015-05-05,1,2,6.06,312.0,509.0,4.36,0.41,0.0,0.0,4.77
2015-05-04,1,2,6.35,309.0,523.0,3.77,0.44,0.0,0.0,4.21
2015-05-03,1,2,5.42,302.0,476.0,4.2,0.43,0.0,0.0,4.63
2015-05-02,1,2,5.82,315.0,522.0,3.97,0.41,0.0,0.0,4.38
2015-05-01,1,2,5.42,328.0,519.0,3.72,0.48,0.0,0.0,4.2
2015-04-30,1,2,6.22,329.0,517.0,3.74,0.47,0.0,0.0,4.21
2015-04-29,1,2,5.56,329.0,509.0,3.63,0.45,0.0,0.0,4.08
2015-04-28,1,2,6.3,336.0,484.0,3.65,0.44,0.0,0.0,4.09
2015-04-27,1,2,6.31,337.0,522.0,3.9,0.46,0.0,0.0,4.36
2015-04-26,1,2,6.58,326.0,507.0,3.79,0.44,0.0,0.0,4.23
2015-04-25,1,2,6.46,317.0,515.0,4.18,0.44,0.0,0.0,4.62
2015-04-24,1,2,6.3,339.0,507.0,4.0,0.47,0.0,0.0,4.47
2015-04-23,1,2,6.34,323.0,516.0,4.36,0.41,0.0,0.0,4.77
2015-04-22,1,2,5.63,321.0,499.0,4.08,0.45,0.0,0.0,4.53
2015-04-21,1,2,5.84,305.0,495.0,3.65,0.45,0.0,0.0,4.1
2015-04-20,1,2,6.41,306.0,475.0,3.92,0.49,0.0,0.0,4.41
2015-04-19,1,2,5.47,310.0,494.0,3.74,0.41,0.0,0.0,4.15
2015-04-18,1,2,6.25,334.0,521.0,4.24,0.41,0.0,0.0,4.65
2015-04-17,1,2,5.58,309.0,507.0,4.06,0.49,0.0,0.0,4.55
2015-04-16,1,2,8.31,265.0,460.0,4.33,0.49,0.0,0.0,4.82
2015-04-15,1,2,7.66,280.0,460.0,4.4,0.44,0.0,0.0,4.84
2015-04-14,1,2,8.68,293.0,463.0,4.09,0.43,0.0,0.0,4.52
2015-04-13,1,2,7.24,291.0,432.0,4.05,0.45,0.0,0.0,4.5
2015-04-12,1,2,7.39,295.0,458.0,4.36,0.47,0.0,0.0,4.83
2015-04-11,1,2,8.5,279.0,439.0,4.35,0.46,0.0,0.0,4.81
2015-04-10,1,2,8.72,289.0,440.0,3.84,0.49,0.0,0.0,4.33
2015-04-09,1,2,7.27,266.0,444.0,4.34,0.47,0.0,0.0,4.81
2015-04-08,1,2,7.27,285.0,432.0,3.98,0.48,0.0,0.0,4.46
2015-04-07,1,2,7.48,285.0,467.0,4.0,0.47,0.0,0.0,4.47
2015-04-06,1,2,8.14,288.0,458.0,3.74,0.49,0.0,0.0,4.23
2015-04-05,1,2,8.29,266.0,455.0,4.27,0.42,0.0,0.0,4.69
2015-04-04,1,2,8.54,294.0,444.0,4.08,0.48,0.0,0.0,4.56
2015-04-03,1,2,7.88,270.0,442.0,3.64,0.45,0.0,0.0,4.09
2015-04-02,1,2,7.68,288.0,435.0,3.87,0.42,0.0,0.0,4.29
2015-04-01,1,2,8.42,282.0,432.0,4.27,0.46,0.0,0.0,4.73
2015-03-31,1,2,7.52,284.0,463.0,4.21,0.42,0.0,0.0,4.63
2015-03-30,1,2,7.3,276.0,447.0,4.37,0.42,0.0,0.0,4.79
2015-03-29,1,2,7.21,288.0,463.0,3.66,0.41,0.0,0.0,4.07
2015-03-28,1,2,7.76,282.0,468.0,4.15,0.47,0.0,0.0,4.62
2015-03-27,1,2,8.25,275.0,438.0,4.12,0.48,0.0,0.0,4.6
2015-03-26,1,2,7.42,273.0,439.0,3.7,0.46,0.0,0.0,4.16
2015-03-25,1,2,10.0,246.0,450.0,3.44,0.48,0.0,0.0,3.92
2015-03-24,1,2,11.2,233.0,472.0,3.35,0.42,0.0,0.0,3.77
2015-03-23,1,2,9.61,251.0,447.0,3.17,0.43,0.0,0.0,3.6
2015-03-22,1,2,10.2,247.0,436.0,3.3,0.48,0.0,0.0,3.78
2015-03-21,1,2,10.8,235.0,449.0,3.38,0.45,0.0,0.0,3.83
2015-03-20,1,2,11.3,241.0,465.0,3.73,0.41,0.0,0.0,4.14
2015-03-19,1,2,9.95,243.0,448.0,3.5,0.43,0.0,0.0,3.93
2015-03-18,1,2,10.9,250.0,459.0,3.24,0.48,0.0,0.0,3.72
2015-03-17,1,2,9.83,240.0,461.0,3.6,0.44,0.0,0.0,4.04
2015-03-16,1,2,9.79,234.0,435.0,3.54,0.46,0.0,0.0,4.0
2015-03-15,1,2,10.0,252.0,428.0,3.47,0.47,0.0,0.0,3.94
2015-03-14,1,2,11.0,245.0,456.0,3.49,0.49,0.0,0.0,3.98
2015-03-13,1,2,11.0,232.0,438.0,3.81,0.42,0.0,0.0,4.23
2015-03-12,1,2,10.9,254.0,441.0,3.4,0.42,0.0,0.0,3.82
2015-03-11,1,2,11.3,231.0,438.0,3.25,0.48,0.0,0.0,3.73
2015-03-10,1,2,9.74,237.0,455.0,3.6,0.44,0.0,0.0,4.04
2015-03-09,1,2,9.74,237.0,455.0,3.6,0.44,0.0,0.0,4.04
2015-03-08,1,2,10.9,232.0,465.0,3.44,0.43,0.0,0.0,3.87
2015-03-07,1,2,11.5,233.0,459.0,3.58,0.49,0.0,0.0,4.07
2015-03-06,1,2,11.1,247.0,447.0,3.78,0.47,0.0,0.0,4.25
2015-03-05,1,2,10.4,250.0,437.0,3.24,0.43,0.0,0.0,3.67
2015-03-04,1,2,11.4,238.0,443.0,3.64,0.44,0.0,0.0,4.08
2015-03-03,1,2,10.4,206.0,392.0,3.05,0.46,0.0,0.0,3.51
2015-03-02,1,2,10.9,210.0,382.0,2.72,0.44,0.0,0.0,3.16
2015-03-01,1,2,10.6,199.0,372.0,2.93,0.43,0.0,0.0,3.36
2015-02-28,1,2,11.0,210.0,366.0,3.12,0.43,0.0,0.0,3.55
2015-02-27,1,2,10.5,208.0,393.0,2.9,0.48,0.0,0.0,3.38
2015-02-26,1,2,11.2,197.0,378.0,3.24,0.45,0.0,0.0,3.69
2015-02-25,1,2,11.1,210.0,381.0,3.04,0.49,0.0,0.0,3.53
2015-02-24,1,2,10.8,203.0,380.0,3.21,0.46,0.0,0.0,3.67
2015-02-23,1,2,11.0,209.0,378.0,3.07,0.45,0.0,0.0,3.52
2015-02-22,1,2,9.58,208.0,387.0,3.24,0.46,0.0,0.0,3.7
2015-02-21,1,2,10.3,208.0,381.0,3.24,0.49,0.0,0.0,3.73
2015-02-20,1,2,10.2,207.0,367.0,3.13,0.41,0.0,0.0,3.54
2015-02-19,1,2,9.47,205.0,364.0,2.78,0.45,0.0,0.0,3.23
2015-02-18,1,2,10.3,207.0,380.0,3.01,0.41,0.0,0.0,3.42
2015-02-17,1,2,9.7,212.0,374.0,3.12,0.45,0.0,0.0,3.57
2015-02-16,1,2,11.1,196.0,364.0,2.74,0.47,0.0,0.0,3.21
2015-02-15,1,2,9.48,195.0,379.0,2.96,0.45,0.0,0.0,3.41
2015-02-14,1,2,11.0,198.0,362.0,3.03,0.43,0.0,0.0,3.46
2015-02-13,1,2,11.5,190.0,388.0,2.82,0.47,0.0,0.0,3.29
2015-02-12,1,2,10.3,208.0,374.0,2.94,0.44,0.0,0.0,3.38
2015-02-11,1,2,10.1,190.0,397.0,2.89,0.43,0.0,0.0,3.32
2015-02-10,1,2,10.5,193.0,368.0,2.8,0.48,0.0,0.0,3.28
2015-02-09,1,2,9.77,206.0,379.0,2.93,0.46,0.0,0.0,3.39
2015-02-08,1,2,10.5,193.0,366.0,2.77,0.47,0.0,0.0,3.24
2015-02-07,1,2,11.1,191.0,370.0,3.05,0.44,0.0,0.0,3.49
2015-02-06,1,2,10.5,203.0,393.0,2.84,0.49,0.0,0.0,3.33
2015-02-05,1,2,10.8,198.0,390.0,2.78,0.43,0.0,0.0,3.21
2015-02-04,1,2,11.0,200.0,379.0,3.17,0.48,0.0,0.0,3.65
2015-02-03,1,2,9.63,208.0,380.0,3.16,0.41,0.0,0.0,3.57
2015-02-02,1,2,10.9,200.0,361.0,3.23,0.42,0.0,0.0,3.65
2015-02-01,1,2,10.5,197.0,371.0,2.99,0.5,0.0,0.0,3.49
2015-01-31,1,2,10.8,197.0,399.0,2.87,0.48,0.0,0.0,3.35
2015-01-30,1,2,10.1,205.0,370.0,2.73,0.47,0.0,0.0,3.2
2015-01-29,1,2,10.3,200.0,382.0,2.94,0.41,0.0,0.0,3.35
2015-01-28,1,2,10.3,189.0,374.0,3.0,0.41,0.0,0.0,3.41
2015-01-27,1,2,9.48,194.0,390.0,3.29,0.46,0.0,0.0,3.75
2015-01-26,1,2,9.62,196.0,382.0,2.93,0.49,0.0,0.0,3.42
2015-01-25,1,2,10.8,208.0,379.0,2.84,0.43,0.0,0.0,3.27
2015-01-24,1,2,10.1,207.0,383.0,2.92,0.49,0.0,0.0,3.41
2015-01-23,1,2,9.65,199.0,383.0,3.08,0.44,0.0,0.0,3.52
2015-01-22,1,2,11.2,191.0,395.0,3.29,0.47,0.0,0.0,3.76
2015-01-21,1,2,10.7,194.0,367.0,2.91,0.41,0.0,0.0,3.32
2015-01-20,1,2,10.1,204.0,382.0,2.77,0.45,0.0,0.0,3.22
2015-01-19,1,2,9.88,195.0,388.0,2.81,0.46,0.0,0.0,3.27
2015-01-18,1,2,10.3,195.0,394.0,2.73,0.48,0.0,0.0,3.21
2015-01-17,1,2,11.0,199.0,384.0,3.23,0.44,0.0,0.0,3.67
2015-01-16,1,2,9.63,194.0,395.0,2.78,0.44,0.0,0.0,3.22
2015-01-15,1,2,11.2,199.0,388.0,2.8,0.41,0.0,0.0,3.21
2015-01-14,1,2,11.4,196.0,361.0,2.81,0.45,0.0,0.0,3.26
2015-01-13,1,2,11.0,205.0,373.0,2.96,0.44,0.0,0.0,3.4
2015-01-12,1,2,11.2,195.0,394.0,3.22,0.45,0.0,0.0,3.67
2015-01-10,1,2,9.83,211.0,361.0,2.76,0.42,0.0,0.0,3.18
2015-01-09,1,2,11.3,194.0,394.0,2.92,0.41,0.0,0.0,3.33
2015-01-08,1,2,10.1,195.0,387.0,3.03,0.46,0.0,0.0,3.49
2015-01-07,1,2,11.1,195.0,374.0,2.76,0.44,0.0,0.0,3.2
2015-01-06,1,2,9.68,208.0,376.0,2.99,0.49,0.0,0.0,3.48
2015-01-05,1,2,10.6,202.0,392.0,2.92,0.41,0.0,0.0,3.33
2015-01-04,1,2,10.7,189.0,370.0,3.2,0.47,0.0,0.0,3.67
2015-01-03,1,2,9.98,194.0,376.0,3.06,0.45,0.0,0.0,3.51
2015-01-02,1,2,10.7,203.0,368.0,2.73,0.43,0.0,0.0,3.16
2015-01-01,1,2,11.0,206.0,366.0,3.08,0.43,0.0,0.0,3.51
2014-12-31,1,2,10.6,201.0,393.0,3.13,0.44,0.0,0.0,3.57
2014-12-30,1,2,10.3,208.0,371.0,3.11,0.41,0.0,0.0,3.52
2014-12-29,1,2,9.53,190.0,374.0,2.74,0.43,0.0,0.0,3.17
2014-12-28,1,2,10.0,189.0,374.0,2.78,0.45,0.0,0.0,3.23
2014-12-27,1,2,9.97,191.0,375.0,2.9,0.48,0.0,0.0,3.38
2014-12-26,1,2,11.0,188.0,370.0,3.11,0.45,0.0,0.0,3.56
2014-12-25,1,2,11.2,188.0,385.0,2.72,0.44,0.0,0.0,3.16
2014-12-24,1,2,10.9,203.0,362.0,3.18,0.44,0.0,0.0,3.62
2014-12-23,1,2,11.0,196.0,374.0,3.27,0.41,0.0,0.0,3.68
2014-12-22,1,2,10.9,194.0,379.0,3.18,0.49,0.0,0.0,3.67
2014-12-21,1,2,11.3,197.0,364.0,3.16,0.47,0.0,0.0,3.63
2014-12-20,1,2,9.86,211.0,395.0,3.0,0.43,0.0,0.0,3.43
2014-12-19,1,2,9.83,188.0,387.0,3.11,0.45,0.0,0.0,3.56
2014-12-18,1,2,10.1,211.0,388.0,2.73,0.47,0.0,0.0,3.2
2014-12-17,1,2,10.5,196.0,390.0,2.71,0.41,0.0,0.0,3.12
2014-12-16,1,2,9.91,188.0,370.0,3.1,0.46,0.0,0.0,3.56
2014-12-15,1,2,10.0,198.0,367.0,3.0,0.49,0.0,0.0,3.49
2014-12-14,1,2,10.9,192.0,396.0,3.28,0.46,0.0,0.0,3.74
2014-12-13,1,2,9.53,189.0,385.0,3.27,0.43,0.0,0.0,3.7
2014-12-12,1,2,9.62,211.0,389.0,2.71,0.44,0.0,0.0,3.15
2014-12-11,1,2,10.2,197.0,391.0,3.22,0.42,0.0,0.0,3.64
2014-12-10,1,2,11.3,192.0,371.0,2.89,0.48,0.0,0.0,3.37
2014-12-09,1,2,10.7,202.0,367.0,2.81,0.42,0.0,0.0,3.23
2014-12-08,1,2,10.4,205.0,388.0,3.3,0.44,0.0,0.0,3.74
2014-11-29,2,1,9.99,190.0,383.0,3.19,0.46,0.0,0.0,3.65
2014-11-28,1,2,9.99,190.0,383.0,3.19,0.46,0.0,0.0,3.65
2014-11-27,1,2,9.99,190.0,383.0,3.19,0.46,0.0,0.0,3.65
2014-11-26,1,2,9.51,191.0,367.0,2.76,0.49,0.0,0.0,3.25
2014-11-25,1,2,9.55,202.0,373.0,2.78,0.43,0.0,0.0,3.21
2014-11-24,1,2,10.9,206.0,364.0,3.05,0.44,0.0,0.0,3.49
2014-11-23,1,2,10.9,190.0,374.0,2.97,0.48,0.0,0.0,3.45
2014-11-22,1,2,10.7,198.0,398.0,3.18,0.42,0.0,0.0,3.6
2014-11-21,1,2,11.1,210.0,387.0,2.7,0.45,0.0,0.0,3.15
2014-11-20,1,2,9.85,204.0,384.0,2.87,0.44,0.0,0.0,3.31
2014-11-19,1,2,10.0,207.0,366.0,3.2,0.44,0.0,0.0,3.64
2014-11-18,1,2,9.94,197.0,393.0,3.22,0.47,0.0,0.0,3.69
2014-11-17,1,2,10.1,191.0,388.0,3.19,0.41,0.0,0.0,3.6
2014-11-07,2,1,10.1,198.0,384.0,2.73,0.45,0.0,0.0,3.18
2014-11-06,1,2,10.1,198.0,384.0,2.73,0.45,0.0,0.0,3.18
2014-11-05,1,2,10.1,198.0,384.0,2.73,0.45,0.0,0.0,3.18
2014-11-04,1,2,9.52,209.0,391.0,3.09,0.43,0.0,0.0,3.52
2014-11-03,1,2,9.68,191.0,379.0,2.73,0.45,0.0,0.0,3.18
2014-11-02,1,2,10.4,205.0,397.0,2.8,0.48,0.0,0.0,3.28
2014-11-01,1,2,9.52,200.0,363.0,3.11,0.47,0.0,0.0,3.58
2014-10-31,1,2,10.7,212.0,362.0,3.06,0.43,0.0,0.0,3.49
2014-10-30,1,2,9.5,205.0,393.0,3.07,0.42,0.0,0.0,3.49
2014-10-29,1,2,9.73,192.0,398.0,3.1,0.48,0.0,0.0,3.58
2014-10-28,1,2,10.9,205.0,388.0,2.73,0.49,0.0,0.0,3.22
2014-10-27,1,2,10.3,196.0,383.0,3.2,0.44,0.0,0.0,3.64
2014-10-26,1,2,10.8,203.0,388.0,3.2,0.44,0.0,0.0,3.64
2014-10-25,1,2,11.5,191.0,387.0,2.9,0.43,0.0,0.0,3.33
2014-10-24,1,2,10.4,192.0,362.0,3.19,0.44,0.0,0.0,3.63
2014-10-23,1,2,9.91,203.0,384.0,2.86,0.47,0.0,0.0,3.33
2014-10-22,1,2,10.2,199.0,365.0,3.2,0.43,0.0,0.0,3.63
2014-10-21,1,2,9.93,198.0,392.0,2.91,0.43,0.0,0.0,3.34
2014-10-20,1,2,10.0,194.0,371.0,2.9,0.44,0.0,0.0,3.34
2014-10-19,1,2,11.4,211.0,364.0,3.15,0.47,0.0,0.0,3.62
2014-10-18,1,2,11.0,195.0,384.0,3.19,0.44,0.0,0.0,3.63
2014-10-17,1,2,9.7,210.0,387.0,2.77,0.42,0.0,0.0,3.19
2014-10-16,1,2,10.7,206.0,370.0,3.1,0.48,0.0,0.0,3.58
2014-10-14,1,2,10.4,192.0,362.0,3.19,0.44,0.0,0.0,3.63
2014-10-13,1,2,10.2,192.0,398.0,2.84,0.48,0.0,0.0,3.32
2014-10-12,1,2,10.1,202.0,392.0,3.17,0.45,0.0,0.0,3.62
2014-10-11,1,2,10.9,209.0,389.0,3.11,0.42,0.0,0.0,3.53
2014-10-10,1,2,9.5,197.0,388.0,2.81,0.42,0.0,0.0,3.23
2014-10-09,1,2,11.2,194.0,367.0,3.17,0.47,0.0,0.0,3.64
2014-10-08,1,2,9.71,198.0,390.0,3.16,0.47,0.0,0.0,3.63
2014-10-07,1,2,9.52,192.0,396.0,2.85,0.47,0.0,0.0,3.32
2014-10-06,1,2,10.4,203.0,365.0,2.87,0.45,0.0,0.0,3.32
2014-10-05,1,2,9.47,189.0,393.0,2.87,0.45,0.0,0.0,3.32
2014-10-04,1,2,9.57,210.0,372.0,2.86,0.45,0.0,0.0,3.31
2014-10-03,1,2,9.91,210.0,389.0,3.12,0.47,0.0,0.0,3.59
2014-10-02,1,2,10.7,206.0,370.0,3.1,0.48,0.0,0.0,3.58
2014-10-01,1,2,9.57,210.0,372.0,2.86,0.45,0.0,0.0,3.31
2014-09-30,1,2,11.3,197.0,396.0,2.88,0.44,0.0,0.0,3.32
2014-09-29,1,2,10.5,201.0,376.0,2.9,0.43,0.0,0.0,3.33
2014-09-28,1,2,11.4,206.0,372.0,3.19,0.44,0.0,0.0,3.63
2014-09-27,1,2,10.0,194.0,371.0,2.9,0.44,0.0,0.0,3.34
2014-09-26,1,2,11.5,201.0,371.0,2.82,0.41,0.0,0.0,3.23
2014-09-25,1,2,11.0,208.0,381.0,2.8,0.48,0.0,0.0,3.28
2014-09-24,1,2,11.0,208.0,382.0,2.9,0.43,0.0,0.0,3.33
2014-09-23,1,2,11.3,210.0,393.0,3.2,0.43,0.0,0.0,3.63
2014-09-22,1,2,10.9,194.0,375.0,3.24,0.49,0.0,0.0,3.73
2014-09-21,1,2,11.4,205.0,382.0,3.01,0.42,0.0,0.0,3.43
2014-09-20,1,2,10.3,206.0,366.0,3.11,0.42,0.0,0.0,3.53
2014-09-19,1,2,11.0,195.0,384.0,3.19,0.44,0.0,0.0,3.63
2014-09-18,1,2,10.5,188.0,379.0,3.18,0.44,0.0,0.0,3.62
2014-09-17,1,2,10.6,192.0,364.0,2.94,0.49,0.0,0.0,3.43
2014-09-16,1,2,9.52,200.0,363.0,3.11,0.47,0.0,0.0,3.58
2014-09-15,1,2,9.93,198.0,392.0,2.91,0.43,0.0,0.0,3.34
2014-09-14,1,2,10.6,197.0,394.0,2.89,0.44,0.0,0.0,3.33
2014-09-13,1,2,11.3,196.0,377.0,3.12,0.42,0.0,0.0,3.54
2014-09-12,1,2,11.3,196.0,377.0,3.12,0.42,0.0,0.0,3.54
2014-08-25,1,2,10.2,198.0,371.0,3.17,0.45,0.0,0.0,3.62
2014-08-24,1,2,9.75,204.0,363.0,2.88,0.44,0.0,0.0,3.32
2014-08-23,1,2,11.1,206.0,394.0,3.05,0.48,0.0,0.0,3.53
2014-08-22,1,2,10.8,203.0,389.0,2.71,0.41,0.0,0.0,3.12
2014-08-21,1,2,11.3,198.0,390.0,2.81,0.47,0.0,0.0,3.28
2014-08-20,1,2,11.3,198.0,390.0,2.81,0.47,0.0,0.0,3.28
2014-08-19,1,2,9.52,200.0,363.0,3.11,0.47,0.0,0.0,3.58
2014-08-18,1,2,9.88,212.0,383.0,3.16,0.45,0.0,0.0,3.61
2014-08-17,1,2,9.95,209.0,395.0,3.19,0.44,0.0,0.0,3.63
2014-08-16,1,2,10.6,209.0,397.0,3.18,0.45,0.0,0.0,3.63
2014-08-15,1,2,10.6,209.0,397.0,3.18,0.45,0.0,0.0,3.63
2014-08-14,1,2,10.5,190.0,365.0,2.92,0.41,0.0,0.0,3.33
2014-08-13,1,2,10.7,208.0,393.0,2.72,0.48,0.0,0.0,3.2
2014-08-12,1,2,10.9,210.0,370.0,2.87,0.45,0.0,0.0,3.32
2014-08-11,1,2,9.95,209.0,395.0,3.19,0.44,0.0,0.0,3.63
2014-08-10,1,2,9.82,201.0,374.0,2.81,0.48,0.0,0.0,3.29
2014-08-09,1,2,9.74,200.0,365.0,2.86,0.44,0.0,0.0,3.3
2014-08-08,1,2,11.2,208.0,383.0,3.15,0.44,0.0,0.0,3.59
2014-08-07,1,2,10.4,203.0,365.0,2.87,0.45,0.0,0.0,3.32
2014-08-06,1,2,9.59,205.0,380.0,2.9,0.42,0.0,0.0,3.32
2014-08-05,1,2,11.3,207.0,380.0,2.8,0.43,0.0,0.0,3.23
2014-08-04,1,2,9.7,201.0,397.0,2.9,0.42,0.0,0.0,3.32
2014-08-03,1,2,9.79,210.0,374.0,3.21,0.41,0.0,0.0,3.62
2014-08-02,1,2,11.5,203.0,384.0,3.12,0.47,0.0,0.0,3.59
2014-08-01,1,2,9.86,208.0,385.0,3.13,0.45,0.0,0.0,3.58
2016-07-31,1,2,6.57,331.0,622.0,3.99,0.47,0.0,0.0,4.46
2016-07-30,1,2,6.57,331.0,622.0,3.99,0.47,0.0,0.0,4.46
2016-07-29,1,2,6.57,331.0,622.0,3.99,0.47,0.0,0.0,4.46
2016-07-28,1,2,6.57,331.0,622.0,3.99,0.47,0.0,0.0,4.46
2016-07-27,1,2,6.57,331.0,622.0,3.99,0.47,0.0,0.0,4.46
2016-07-26,1,2,6.57,331.0,622.0,3.99,0.47,0.0,0.0,4.46
2016-07-25,1,2,6.57,331.0,622.0,3.99,0.47,0.0,0.0,4.46
2016-07-24,1,2,6.57,331.0,622.0,3.99,0.47,0.0,0.0,4.46
2016-07-23,1,2,5.97,308.0,630.0,3.7,0.45,0.0,0.0,4.15
2016-07-22,1,2,5.82,315.0,630.0,3.87,0.46,0.0,0.0,4.33
2016-07-21,1,2,6.18,321.0,590.0,4.11,0.48,0.0,0.0,4.59
2016-07-20,1,2,5.85,302.0,615.0,4.39,0.44,0.0,0.0,4.83
